# TimeStamp(s) Latency-avg(ms) Stdev
5420 20.874 6.267
5430 20.712 5.821
5440 20.789 5.507
5450 20.149 5.54
5460 20.093 5.547
5470 19.425 5.941
5480 19.656 5.966
5490 20.69 5.883
5500 20.036 5.734
5510 20.335 5.957
5520 19.828 6.802
5530 19.763 6.228
5540 19.761 6.104
5550 19.9 5.923
5560 20.022 5.865
5570 19.746 5.664
5580 19.579 5.824
5590 19.859 6.054
5600 20.236 6.518
5610 20.036 6.161
5620 20.105 5.807
5630 20.372 6.679
5640 19.839 6.566
5650 19.58 6.53
5660 20.73 7.301
5670 20.272 6.573
5680 19.921 6.122
5690 20.738 7.92
5700 21.107 5.677
5710 21.156 5.891
5720 19.905 5.586
5730 20.001 6.519
5740 19.772 5.668
5750 19.123 6.149
5760 19.024 6.055
5770 19.028 6.357
5780 19.077 5.854
5790 19.998 5.588
5800 19.436 6.086
5810 19.589 6.018
5820 19.794 6.162
5830 19.391 5.502
5840 19.954 5.548
5850 19.734 5.361
5860 20.164 6.455
5870 19.503 5.56
5880 19.389 5.987
5890 20.215 5.709
5900 19.665 5.938
5910 19.782 5.999
5920 19.826 6.027
5930 19.862 5.675
5940 19.136 5.637
5950 18.951 6.054
5960 19.329 6.163
5970 19.242 6.094
5980 19.299 6.429
5990 19.498 6.546
6000 19.592 6.632
6010 19.468 6.429
6020 19.14 6.641
6030 19.146 6.666
6040 19.182 7.017
6050 19.417 6.373
6060 19.373 6.029
6070 19.156 6.521
6080 18.7 6.248
6090 19.401 6.693
6100 19.458 6.427
6110 19.846 8.017
6120 19.4 6.575
6130 18.904 6.678
6140 19.013 6.313
6150 18.7 6.576
6160 18.932 6.649
6170 19.11 6.248
6180 18.806 6.211
6190 19.264 6.396
6200 19.639 6.247
6210 19.264 6.751
6220 18.901 6.719
6230 18.987 6.99
6240 18.545 6.818
6250 18.283 6.878
6260 18.947 6.963
6270 18.522 6.586
6280 18.836 6.874
6290 19.462 6.893
6300 19.52 6.668
6310 19.148 6.493
6320 18.945 5.539
6330 19.323 5.86
6340 19.524 5.623
6350 19.462 6.51
6360 19.188 6.723
6370 18.817 6.29
6380 18.903 6.706
6390 19.856 6.354
6400 19.45 6.525
6410 19.221 6.008
6420 19.311 6.502
6430 18.726 6.387
6440 19.282 6.339
6450 18.631 5.747
6460 19.342 6.164
6470 18.685 6.375
6480 19.276 6.649
6490 19.167 6.317
6500 20.092 6.734
6510 19.882 7.831
6520 19.746 6.683
6530 19.676 6.287
6540 18.849 6.21
6550 18.686 6.096
6560 18.771 5.583
6570 18.825 5.938
6580 19.166 6.259
6590 19.392 6.098
6600 19.425 6.054
6610 19.253 6.041
6620 19.448 6.103
6630 19.593 6.136
6640 19.625 6.636
6650 19.215 6.707
6660 18.891 6.412
6670 19.214 6.031
6680 20.238 6.279
6690 19.981 6.107
6700 19.411 6.177
6710 19.382 6.279
6720 19.451 7.384
6730 19.257 6.57
6740 19.067 6.018
6750 19.219 6.393
6760 18.668 6.703
6770 18.42 6.532
6780 19.89 6.08
6790 19.473 6.014
6800 19.229 6.711
6810 19.507 6.893
6820 19.054 6.831
6830 19.204 6.863
6840 19.017 8.395
6850 18.911 6.808
6860 18.79 6.645
6870 18.593 6.018
6880 19.925 5.702
6890 19.625 5.656
6900 19.78 5.873
6910 19.362 6.198
6920 19.257 5.775
6930 19.652 5.895
6940 19.245 6.22
6950 18.586 6.494
6960 19.488 7.089
6970 18.955 6.588
6980 19.546 6.634
6990 19.538 6.155
7000 19.518 5.865
7010 19.552 6.13
7020 19.302 6.203
7030 19.234 6.387
7040 18.837 6.271
7050 18.948 6.43
7060 18.59 6.946
7070 19.318 7.98
7080 18.887 6.328
7090 19.75 8.174
7100 19.152 7.959
7110 19.086 6.952
7120 18.703 6.808
7130 19.234 5.808
7140 18.798 6.035
7150 17.817 6.351
7160 18.4 6.736
7170 19.271 6.831
7180 19.207 6.441
7190 19.9 7.962
7200 19.097 6.558
7210 18.998 6.507
7220 19.2 6.642
7230 18.884 7.058
7240 18.459 6.846
7250 18.482 6.482
7260 18.685 6.369
7270 19.487 6.77
7280 19.402 6.449
7290 19.467 6.069
7300 19.214 6.952
7310 18.903 6.527
7320 19.384 6.454
7330 18.99 6.483
7340 18.637 6.591
7350 18.474 6.808
7360 18.11 6.287
7370 19.319 5.83
7380 19.335 6.159
7390 18.784 6.648
7400 18.666 6.323
7410 18.681 6.811
7420 18.876 7.125
7430 18.743 7.107
7440 18.335 6.157
7450 17.6 6.322
7460 17.379 6.855
7470 18.846 6.606
7480 18.203 6.873
7490 18.476 6.677
7500 18.641 6.352
7510 18.579 6.438
7520 18.339 6.186
7530 18.619 6.103
7540 18.035 6.69
7550 18.005 6.419
7560 18.39 5.676
7570 20.71 5.17
7580 20.765 5.405
7590 19.375 6.974
7600 18.585 6.565
7610 18.447 6.322
7620 18.52 6.351
7630 18.277 6.517
7640 18.106 6.479
7650 19.233 5.203
7660 17.983 6.688
7670 18.455 7.089
7680 18.062 6.841
