"407607","8","-130","-18","-92","-7","2021-05-28 04:00:37"
"407608","8","-130","-18","-92","-7","2021-05-28 04:00:39"
"407609","8","-130","-18","-92","-7","2021-05-28 04:00:41"
"407610","8","-130","-18","-92","-7","2021-05-28 04:00:43"
"407611","8","-129","-17","-92","-7","2021-05-28 04:00:45"
"407612","8","-129","-17","-92","-6","2021-05-28 04:00:47"
"407613","8","-129","-17","-92","-7","2021-05-28 04:00:49"
"407614","8","-129","-17","-92","-6","2021-05-28 04:00:51"
"407615","8","-129","-17","-92","-7","2021-05-28 04:00:53"
"407616","8","-129","-17","-91","-6","2021-05-28 04:00:55"
"407617","8","-129","-17","-92","-7","2021-05-28 04:00:57"
"407618","8","-129","-17","-92","-6","2021-05-28 04:00:59"
"407619","8","-129","-17","-92","-6","2021-05-28 04:01:01"
"407620","8","-129","-17","-92","-6","2021-05-28 04:01:03"
"407621","8","-128","-16","-92","-5","2021-05-28 04:01:05"
"407622","8","-129","-17","-92","-6","2021-05-28 04:01:07"
"407623","8","-129","-17","-92","-6","2021-05-28 04:01:09"
"407624","8","-130","-18","-92","-7","2021-05-28 04:01:10"
"407625","8","-130","-18","-92","-6","2021-05-28 04:01:12"
"407626","8","-129","-18","-91","-6","2021-05-28 04:01:14"
"407627","8","-130","-18","-92","-6","2021-05-28 04:01:16"
"407628","8","-129","-17","-92","-7","2021-05-28 04:01:18"
"407629","8","-130","-18","-92","-7","2021-05-28 04:01:20"
"407630","8","-129","-17","-92","-6","2021-05-28 04:01:22"
"407631","8","-129","-17","-92","-6","2021-05-28 04:01:24"
"407632","8","-129","-17","-92","-6","2021-05-28 04:01:26"
"407633","8","-128","-16","-91","-6","2021-05-28 04:01:28"
"407634","8","-129","-17","-92","-6","2021-05-28 04:01:30"
"407635","8","-129","-17","-92","-6","2021-05-28 04:01:32"
"407636","8","-129","-17","-92","-6","2021-05-28 04:01:34"
"407637","8","-129","-17","-92","-7","2021-05-28 04:01:36"
"407638","8","-130","-18","-92","-7","2021-05-28 04:01:38"
"407639","8","-129","-17","-92","-6","2021-05-28 04:01:40"
"407640","8","-129","-17","-92","-6","2021-05-28 04:01:42"
"407641","8","-129","-17","-92","-7","2021-05-28 04:01:44"
"407642","8","-130","-18","-92","-7","2021-05-28 04:01:46"
"407643","8","-130","-18","-92","-7","2021-05-28 04:01:48"
"407644","8","-130","-18","-92","-7","2021-05-28 04:01:50"
"407645","8","-129","-17","-92","-6","2021-05-28 04:01:52"
"407646","8","-129","-17","-92","-7","2021-05-28 04:01:54"
"407647","8","-129","-17","-92","-6","2021-05-28 04:01:56"
"407648","8","-128","-16","-92","-6","2021-05-28 04:01:58"
"407649","8","-129","-17","-92","-6","2021-05-28 04:02:00"
"407650","8","-129","-17","-92","-6","2021-05-28 04:02:02"
"407651","8","-128","-16","-92","-6","2021-05-28 04:02:04"
"407652","8","-129","-17","-92","-6","2021-05-28 04:02:06"
"407653","8","-129","-17","-92","-6","2021-05-28 04:02:08"
"407654","8","-129","-17","-92","-6","2021-05-28 04:02:10"
"407655","8","-129","-17","-92","-6","2021-05-28 04:02:12"
"407656","8","-129","-17","-92","-6","2021-05-28 04:02:14"
"407657","8","-129","-17","-92","-6","2021-05-28 04:02:16"
"407658","8","-129","-17","-92","-7","2021-05-28 04:02:18"
"407659","8","-129","-17","-92","-7","2021-05-28 04:02:20"
"407660","8","-129","-17","-92","-7","2021-05-28 04:02:21"
"407661","8","-130","-18","-92","-7","2021-05-28 04:02:23"
"407662","8","-129","-17","-92","-7","2021-05-28 04:02:25"
"407663","8","-129","-17","-92","-7","2021-05-28 04:02:27"
"407664","8","-129","-17","-92","-6","2021-05-28 04:02:29"
"407665","8","-130","-18","-92","-7","2021-05-28 04:02:31"
"407666","8","-128","-16","-92","-6","2021-05-28 04:02:33"
"407667","8","-130","-18","-92","-7","2021-05-28 04:02:35"
"407668","8","-129","-17","-92","-6","2021-05-28 04:02:37"
"407669","8","-130","-18","-92","-7","2021-05-28 04:02:39"
"407670","8","-129","-17","-92","-7","2021-05-28 04:02:41"
"407671","8","-130","-18","-92","-7","2021-05-28 04:02:43"
"407672","8","-130","-18","-92","-7","2021-05-28 04:02:45"
"407673","8","-129","-17","-92","-6","2021-05-28 04:02:47"
"407674","8","-129","-17","-92","-6","2021-05-28 04:02:49"
"407675","8","-129","-17","-92","-6","2021-05-28 04:02:51"
"407676","8","-129","-17","-92","-6","2021-05-28 04:02:53"
"407677","8","-128","-16","-92","-6","2021-05-28 04:02:55"
"407678","8","-129","-17","-92","-6","2021-05-28 04:02:57"
"407679","8","-130","-18","-92","-6","2021-05-28 04:02:59"
"407680","8","-129","-17","-92","-6","2021-05-28 04:03:01"
"407681","8","-130","-18","-92","-7","2021-05-28 04:03:03"
"407682","8","-129","-17","-92","-6","2021-05-28 04:03:05"
"407683","8","-130","-18","-92","-7","2021-05-28 04:03:07"
"407684","8","-130","-18","-92","-7","2021-05-28 04:03:09"
"407685","8","-130","-18","-92","-7","2021-05-28 04:03:11"
"407686","8","-130","-18","-92","-7","2021-05-28 04:03:13"
"407687","8","-130","-18","-92","-7","2021-05-28 04:03:15"
"407688","8","-130","-18","-92","-6","2021-05-28 04:03:17"
"407689","8","-129","-17","-92","-7","2021-05-28 04:03:19"
"407690","8","-130","-18","-92","-7","2021-05-28 04:03:21"
"407691","8","-130","-18","-92","-7","2021-05-28 04:03:23"
"407692","8","-130","-18","-92","-7","2021-05-28 04:03:25"
"407693","8","-130","-18","-92","-7","2021-05-28 04:03:27"
"407694","8","-131","-19","-92","-7","2021-05-28 04:03:29"
"407695","8","-131","-19","-92","-8","2021-05-28 04:03:30"
"407696","8","-131","-19","-92","-7","2021-05-28 04:03:32"
"407697","8","-131","-19","-92","-7","2021-05-28 04:03:34"
"407698","8","-130","-18","-92","-7","2021-05-28 04:03:36"
"407699","8","-131","-19","-92","-7","2021-05-28 04:03:38"
"407700","8","-130","-18","-92","-6","2021-05-28 04:03:40"
"407701","8","-130","-18","-92","-7","2021-05-28 04:03:42"
"407702","8","-129","-17","-92","-6","2021-05-28 04:03:44"
