# TimeStamp(s) Latency-avg(ms) Stdev
8280 20.672 8.261
8290 20.906 7.986
8300 20.45 7.619
8310 21.429 8.265
8320 21.434 8.343
8330 21.073 7.54
8340 21.183 8.102
8350 20.637 7.513
8360 21.205 7.988
8370 20.474 7.531
8380 20.583 7.318
8390 20.791 7.659
8400 20.373 7.845
8410 21.602 8.25
8420 21.365 7.732
8430 21.015 7.925
8440 20.914 7.367
8450 20.71 7.756
8460 20.871 7.781
8470 20.501 7.901
8480 20.35 7.322
8490 20.699 8.129
8500 20.76 7.963
8510 21.212 7.881
8520 21.402 7.925
8530 21.479 7.856
8540 21.726 8.16
8550 20.577 7.974
8560 20.582 7.56
8570 20.184 7.196
8580 20.677 7.943
8590 20.621 7.774
8600 21.237 8.145
8610 21.042 7.702
8620 21.456 7.272
8630 21.917 8.296
8640 21.831 8.351
8650 20.964 8.182
8660 20.44 7.757
8670 21.01 7.762
8680 21.047 8.074
8690 20.92 8.17
8700 21.86 8.134
8710 21.281 7.617
8720 21.839 8.274
8730 21.331 8.083
8740 21.453 7.839
8750 20.914 7.902
8760 21.492 8.646
8770 21.107 8.124
8780 20.735 7.992
8790 20.87 7.799
8800 21.962 8.159
8810 21.657 7.815
8820 21.451 7.8
8830 21.436 7.71
8840 21.066 7.754
8850 20.736 7.912
8860 20.724 7.626
8870 20.873 7.594
8880 21.243 8.101
8890 22.109 8.373
8900 21.893 7.824
8910 22.186 8.686
8920 21.759 8
8930 21.781 8.071
8940 21.769 8.392
8950 21.103 7.749
8960 20.568 7.727
8970 20.93 8.387
8980 21.392 8.485
8990 21.95 7.652
9000 21.689 7.842
9010 21.894 7.998
9020 21.54 7.847
9030 21.113 7.511
9040 21.501 7.616
9050 21.368 7.414
9060 21.648 8.405
9070 20.85 7.379
9080 21.721 9.095
9090 21.959 7.809
9100 21.662 7.643
9110 21.855 7.865
9120 21.837 7.782
9130 21.828 8.361
9140 21.395 7.792
9150 21.421 7.905
9160 21.389 8.013
9170 20.915 8.074
9180 22.122 7.882
9190 21.928 7.155
9200 21.547 7.329
9210 22.227 7.913
9220 22.101 8.321
9230 21.746 8.043
9240 21.758 7.888
9250 21.416 7.819
9260 21.283 7.718
9270 21.371 8.031
9280 21.988 8.005
9290 22.062 8.127
9300 21.891 8.171
9310 22.136 8.143
9320 21.733 7.817
9330 21.582 7.768
9340 21.872 8.345
9350 21.917 7.815
9360 21.513 7.566
9370 21.719 7.701
9380 22.376 7.701
9390 22.281 8.101
9400 22.271 7.942
9410 22.122 8.22
9420 21.984 8.06
9430 22.191 8.135
9440 22.162 8.296
9450 21.876 7.766
9460 21.403 7.442
9470 22.521 7.928
9480 22.245 7.755
9490 22.316 7.779
9500 22.872 7.951
9510 21.995 7.628
9520 22.391 7.888
9530 21.329 7.585
9540 22.19 7.902
9550 21.73 7.578
9560 21.684 8.04
9570 22.583 8.145
9580 22.57 7.687
9590 21.932 6.992
9600 22.702 7.866
9610 22.119 7.547
9620 21.575 7.364
9630 22.258 7.993
9640 22.218 8.054
9650 21.967 8.032
9660 21.765 8.243
9670 22.721 7.707
9680 22.337 7.81
9690 23.001 8.267
9700 22.601 8.394
9710 22.333 7.729
9720 21.437 7.655
9730 21.743 7.647
9740 21.297 7.574
9750 21.848 7.586
9760 22.225 8.091
9770 22.96 8.269
9780 22.183 7.407
9790 22.294 7.71
9800 22.589 8.265
9810 22.515 8.499
9820 22.339 8.298
9830 22.007 7.952
9840 21.778 8.066
9850 21.476 7.754
9860 21.529 7.638
9870 22.557 7.882
9880 22.903 8.178
9890 22.161 8.093
9900 21.544 7.844
9910 21.869 7.483
9920 21.565 7.536
9930 21.524 8.181
9940 21.709 8.082
9950 21.23 7.503
9960 22.488 8
9970 22.173 7.642
9980 22.012 7.965
9990 20.812 6.555
10000 21.084 6.998
10010 21.839 7.824
10020 22.004 7.987
10030 21.684 7.965
10040 20.506 6.785
10050 21.595 7.991
10060 22.248 7.747
10070 22.719 8.215
10080 21.506 7.154
10090 21.505 7.775
10100 22.16 8.256
10110 21.483 7.694
10120 22.289 8.316
10130 21.881 8.09
10140 21.12 7.738
10150 21.98 8.079
10160 21.63 7.615
10170 21.665 8.18
10180 22.083 8.107
10190 22.011 8.196
10200 21.407 7.877
10210 22.101 8.173
10220 21.212 7.857
10230 20.759 7.856
10240 21.155 7.844
10250 22.162 8.079
10260 22.353 8.063
10270 21.631 8.329
10280 21.689 7.777
10290 21.339 7.92
10300 21.517 8.406
10310 21.274 7.45
10320 20.936 8.012
10330 21.357 7.831
10340 21.573 8.102
10350 22.323 8.406
10360 22.042 7.781
10370 21.8 7.456
10380 20.825 7.222
10390 21.6 7.588
10400 21.536 8.063
10410 21.559 8.197
10420 21.412 8.174
10430 21.075 8.053
10440 21.388 7.961
10450 22.023 8.351
10460 21.729 7.973
10470 21.88 7.948
10480 22.217 8.608
10490 21.796 8.25
10500 21.063 7.906
10510 21.272 7.93
10520 21.046 7.811
10530 21.224 7.992
10540 21.231 7.442
10550 21.541 8.03
10560 21.705 8.211
10570 22.017 8.073
10580 20.922 7.164
10590 20.944 7.993
10600 21.227 7.79
10610 20.844 7.084
10620 20.478 7.155
10630 20.684 7.785
10640 22.058 7.613
10650 21.806 8.149
10660 21.576 7.826
10670 21.124 7.98
10680 21.509 8.062
10690 21.263 8.242
10700 21.061 8.028
10710 20.693 7.637
10720 21.464 7.603
10730 21.137 7.701
10740 21.352 7.385
10750 21.11 7.226
10760 21.015 7.468
10770 21.333 7.877
10780 21.388 7.964
10790 21.148 7.948
