# TimeStamp(s) Latency-avg(ms) Stdev
6770 29.396 6.665
6780 29.443 6.689
6790 30.087 6.947
6800 30.194 6.75
6810 29.669 6.94
6820 29.56 7.209
6830 29.506 7.527
6840 28.678 6.883
6850 29.058 7.077
6860 28.896 7.256
6870 28.832 6.671
6880 29.89 6.733
6890 30.324 6.798
6900 30.553 6.862
6910 30.483 5.988
6920 29.445 6.724
6930 28.695 6.732
6940 28.997 6.553
6950 29 6.739
6960 29.182 7.088
6970 28.937 8.237
6980 30.067 7.046
6990 30.451 7.139
7000 30.514 7.153
7010 29.813 6.82
7020 30.176 6.597
7030 29.449 6.852
7040 29.099 6.782
7050 28.907 7.138
7060 29.116 6.883
7070 28.913 6.783
7080 29.857 6.99
7090 30.574 6.579
7100 30.337 6.939
7110 30.382 7.073
7120 30.379 6.814
7130 29.836 6.949
7140 29.212 6.591
7150 29.734 6.616
7160 29.161 7.172
7170 28.51 6.888
7180 29.43 7.491
7190 30.142 6.461
7200 30.297 6.566
7210 29.964 6.694
7220 29.93 6.875
7230 29.695 6.986
7240 29.649 6.33
7250 29.369 6.877
7260 29.773 6.559
7270 29.344 7.119
7280 29.84 6.881
7290 29.883 7.185
7300 29.11 6.571
7310 30.487 8.71
7320 30.112 6.542
7330 29.655 6.431
7340 30.007 6.752
7350 29.293 7.274
7360 29.601 6.706
7370 29.198 6.832
7380 29.672 6.96
7390 30.008 6.959
7400 29.83 6.839
7410 29.862 6.714
7420 29.386 7.145
7430 29.183 6.899
7440 29.679 6.859
7450 29.644 6.824
7460 28.778 6.737
7470 29.053 7.146
7480 29.709 6.835
7490 29.429 7.233
7500 30.028 6.674
7510 29.737 6.734
7520 29.711 7.133
7530 29.501 7.411
7540 28.624 7.009
7550 28.783 6.484
7560 28.568 7.38
7570 28.97 6.818
7580 29.744 7.137
7590 29.165 6.785
7600 28.294 6.606
7610 28.961 6.623
7620 28.933 6.663
7630 28.949 6.555
7640 29.243 6.486
7650 29.215 6.913
7660 28.56 7.23
7670 28.39 7.424
7680 29.472 7.444
7690 29.504 6.753
7700 29.212 7.165
7710 28.797 6.95
7720 28.924 6.887
7730 28.558 6.793
7740 28.46 6.843
7750 28.245 6.441
7760 29.236 6.866
7770 29.178 7.617
7780 29.483 6.948
7790 29.405 7.218
7800 29.477 6.825
7810 28.812 7.12
7820 28.857 6.763
7830 28.697 6.723
7840 29.519 6.852
7850 28.86 6.702
7860 28.78 6.498
7870 28.72 6.79
7880 29.429 6.433
7890 29.157 6.386
7900 29.318 6.408
7910 29.09 6.909
7920 27.919 6.827
7930 28.116 7.114
7940 28.721 6.785
7950 27.99 6.366
7960 28.383 6.933
7970 28.681 6.746
7980 28.854 6.985
7990 28.786 7.283
8000 28.78 6.857
8010 28.855 6.851
8020 28.049 7.044
8030 28.363 6.939
8040 28.418 6.923
8050 28.416 6.977
8060 27.812 6.869
8070 28.514 6.778
8080 28.804 7.168
8090 28.428 7.086
8100 28.368 6.702
8110 28.393 7.023
8120 28.269 6.864
8130 28.521 6.827
8140 28.473 7.116
8150 27.931 6.769
8160 27.334 6.895
8170 28.069 6.912
8180 28.501 6.918
8190 28.195 6.689
8200 27.814 6.939
8210 27.481 6.23
8220 27.524 7.035
8230 27.507 6.58
8240 28.085 6.659
8250 27.778 6.926
8260 27.552 7.064
8270 28.584 6.974
8280 27.913 6.654
8290 28.367 7.515
8300 27.908 6.884
8310 28.292 7.359
8320 27.766 7.327
8330 27.579 6.8
8340 27.485 6.651
8350 27.469 6.552
8360 27.247 6.741
8370 27.891 7.395
8380 28.008 6.955
8390 28.251 6.963
8400 27.58 6.617
8410 27.961 6.492
8420 27.091 7.115
8430 27.147 7.103
8440 26.765 7.216
8450 26.759 6.962
8460 26.645 7.102
8470 28.128 7.264
8480 26.995 7.09
8490 27.992 7.338
8500 27.087 6.594
8510 27.595 7.045
8520 27.1 6.811
8530 27.523 6.748
8540 26.571 7.17
8550 26.918 6.915
8560 27.295 6.593
8570 27.486 6.883
8580 27.537 6.686
8590 27.725 6.758
8600 27.299 6.884
8610 26.537 6.629
8620 26.793 7.011
8630 27.469 7.831
8640 26.566 7.208
8650 26.329 7.093
8660 26.553 6.657
8670 26.919 6.392
8680 27.525 7.084
8690 26.928 6.676
8700 27.189 6.956
8710 26.723 7.214
8720 26.433 6.89
8730 26.588 7.021
8740 26.316 6.917
8750 25.796 6.984
8760 26.373 6.388
8770 27.137 6.993
8780 26.908 6.671
8790 26.892 6.33
8800 28.202 6.354
8810 26.61 6.792
8820 26.797 7.055
8830 25.649 7.199
8840 25.41 7.089
8850 25.828 6.783
8860 26.781 6.991
8870 27.167 6.728
8880 26.848 6.998
8890 26.334 6.674
8900 26.824 6.497
8910 26.006 7.043
8920 26.326 6.723
8930 26.151 7.001
8940 26.294 6.793
8950 25.236 7.013
8960 26.306 6.694
8970 26.366 7.024
8980 25.61 6.983
8990 25.819 6.61
9000 25.737 6.856
9010 26.036 6.747
9020 26.249 6.96
9030 26.338 6.396
9040 25.991 6.497
9050 25.978 6.839
9060 26.3 6.933
9070 26.362 7.115
9080 26.195 6.828
9090 26.18 6.958
9100 25.818 7.283
9110 25.658 7.012
9120 25.503 6.875
9130 25.135 6.989
9140 25.93 6.755
9150 25.988 6.74
9160 26.433 7.111
9170 26.005 6.747
9180 25.643 6.792
9190 25.369 6.818
9200 25.41 6.813
9210 25.212 6.722
9220 25.565 6.558
9230 25.078 6.615
9240 24.562 6.693
9250 25.508 7.235
9260 25.431 6.706
9270 25.607 6.852
9280 25.24 6.991
9290 24.994 6.735
9300 25.105 7.209
9310 25.152 7.048
9320 24.998 6.724
9330 25.088 7.109
9340 24.799 6.812
9350 26.204 6.855
9360 25.828 7.073
9370 24.834 6.85
9380 25.181 6.936
9390 25.596 6.209
9400 25.286 6.544
9410 25.306 6.63
9420 25.48 6.689
9430 24.75 6.786
9440 24.75 6.858
9450 25.524 7.939
9460 25.01 6.88
9470 25.337 6.618
9480 25.801 6.647
9490 25.635 8.802
9500 24.98 7.191
9510 24.177 7.078
9520 24.37 7.087
9530 24.024 6.906
9540 24.19 8.155
9550 24.943 7.079
9560 24.913 6.545
9570 24.991 6.896
9580 24.817 6.879
9590 24.249 6.714
9600 24.476 6.587
9610 24.336 6.88
9620 24.912 6.433
9630 23.443 6.7
9640 23.706 7.161
9650 24.967 6.992
9660 24.917 6.698
9670 24.628 6.623
9680 24.541 6.654
9690 23.812 6.74
9700 24.509 6.487
9710 24.125 6.566
9720 24.099 6.543
9730 23.872 6.733
9740 23.758 7.242
9750 24.663 7.236
9760 24.507 7.289
9770 23.951 6.558
9780 24.633 6.49
9790 24.796 6.948
9800 23.559 7.018
9810 23.565 6.756
9820 23.381 6.92
9830 23.307 7.128
9840 24.121 6.838
9850 24.187 6.734
9860 24.424 6.906
9870 24.723 6.718
9880 23.611 6.823
9890 24.385 7.225
9900 24.317 6.96
9910 23.581 6.708
9920 23.642 7.261
9930 23.2 7.108
9940 24.218 7.129
9950 23.819 6.891
9960 24.385 6.644
9970 24.308 6.786
9980 24.079 6.611
9990 24.079 6.876
10000 23.375 7.066
10010 23.285 6.855
10020 23.526 7.116
10030 22.986 6.838
10040 23.544 6.76
10050 24 7.114
10060 24.199 6.658
10070 23.559 7.224
10080 23.718 6.983
10090 24.054 6.713
10100 24.056 6.895
10110 23.509 6.753
10120 23.968 6.47
10130 23.679 6.662
10140 23.832 7.188
10150 24.143 7.612
10160 23.667 6.943
10170 24.03 6.767
10180 23.815 6.739
10190 23.138 7.034
10200 22.486 7.159
10210 22.632 6.76
10220 22.856 6.819
10230 22.937 6.677
10240 23.626 6.601
10250 24.157 7.051
10260 23.464 7.06
10270 23.715 7.02
10280 23.215 6.981
10290 23.345 7.115
10300 23.814 7.15
10310 23.275 6.878
10320 23.215 7.111
10330 22.909 7.269
10340 23.474 7.167
10350 23.714 6.562
10360 23.851 6.608
10370 23.593 6.538
10380 23.571 7.867
10390 23.091 8.108
10400 22.966 6.603
10410 22.97 6.874
10420 22.437 6.818
10430 23.322 6.996
10440 24.133 7.274
10450 23.98 6.774
10460 23.334 6.823
10470 22.892 6.813
10480 23.431 7.517
10490 22.897 7.215
10500 22.759 6.818
10510 22.901 6.846
10520 22.066 6.346
10530 23.175 7.187
10540 23.065 6.675
10550 22.891 6.883
10560 23.596 8.183
10570 23.068 6.857
10580 22.845 6.751
10590 22.52 7.567
10600 22.565 7.015
10610 22.383 6.618
10620 22.317 7.149
10630 23.059 7.776
10640 22.927 7.036
10650 22.989 8.302
10660 23.179 6.439
10670 23.093 8.809
10680 22.308 6.641
10690 23.35 7.149
10700 22.737 6.675
10710 22.606 6.954
10720 21.95 7.032
10730 23.136 6.678
10740 22.974 6.86
10750 22.744 6.558
10760 23.126 7.616
10770 23.041 6.632
10780 22.306 6.436
10790 21.951 6.532
10800 22.22 7.143
10810 22.176 6.923
10820 22.195 6.826
10830 23.26 6.909
10840 23.094 6.783
10850 22.132 6.432
10860 22.722 6.642
10870 22.791 6.471
10880 22.438 7.005
10890 23.578 11.557
10900 21.921 6.619
10910 21.716 7.141
10920 22.476 7.22
10930 23.034 6.921
10940 22.665 6.692
10950 23.013 6.837
10960 22.959 6.842
10970 22.352 7.108
10980 22.543 6.811
10990 22.428 6.996
11000 22.202 6.71
11010 22.779 8.715
11020 22.583 6.915
11030 22.752 6.906
11040 22.668 7.893
11050 22.627 7.065
11060 22.235 7.107
11070 22.631 6.718
11080 21.853 6.672
11090 22.332 7.376
11100 22.029 6.772
11110 22.287 6.599
11120 22.504 6.965
11130 23.134 6.721
11140 22.964 6.524
11150 23.114 6.412
11160 22.697 6.664
11170 22.17 6.563
11180 21.768 6.775
11190 21.612 6.542
11200 21.613 6.981
11210 22.969 9.734
11220 23.023 6.776
11230 22.537 7.017
11240 22.668 7.383
11250 22.709 6.614
11260 22.208 6.223
11270 22.052 6.57
11280 22.109 6.459
11290 22.111 7.02
11300 22.106 6.784
11310 22.105 7.202
11320 23.043 7.699
11330 23.22 7.917
11340 23.202 8.003
11350 21.841 6.702
11360 22.223 7.925
11370 22.806 6.852
11380 22.232 6.286
11390 21.96 6.807
11400 21.62 6.599
11410 22.777 6.711
11420 22.734 6.724
11430 22.326 6.978
11440 22.594 7.151
11450 22.62 6.8
11460 22.973 6.628
11470 21.828 6.481
11480 22.353 6.663
11490 22.258 6.975
11500 21.863 7.188
11510 22.222 6.956
11520 22.987 6.887
11530 22.89 7.126
11540 22.563 7.083
11550 22.518 6.468
11560 22.836 7.731
11570 22.641 6.717
11580 22.6 6.649
11590 22.108 6.877
11600 22.023 6.614
11610 22.964 7.217
11620 22.723 6.648
11630 22.574 6.816
11640 23.138 7.101
11650 23.057 6.516
11660 23.203 6.499
11670 22.632 6.781
