------------------------------------------------------------
Server listening on UDP port 5005 with pid 160515
Receiving 1470 byte datagrams
UDP buffer size:  208 KByte (default)
------------------------------------------------------------
[  3] local 100.100.100.10 port 5005 connected with 192.168.241.15 port 42558
[ ID] Interval            Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  NetPwr
[  3] 11670.0000-11680.0000 sec   286 KBytes   234 Kbits/sec  44.522 ms  597/  796 (75%) -/-/-/- ms   20 pps
[  3] 11680.0000-11690.0000 sec   283 KBytes   232 Kbits/sec  44.857 ms  679/  876 (78%) -/-/-/- ms   20 pps
[  3] 11690.0000-11700.0000 sec   296 KBytes   242 Kbits/sec  37.895 ms  630/  836 (75%) -/-/-/- ms   21 pps
[  3] 11700.0000-11710.0000 sec   478 KBytes   392 Kbits/sec  36.523 ms  706/ 1039 (68%) -/-/-/- ms   33 pps
[  3] 11710.0000-11720.0000 sec   290 KBytes   238 Kbits/sec  49.857 ms  681/  883 (77%) -/-/-/- ms   20 pps
[  3] 11720.0000-11730.0000 sec   389 KBytes   319 Kbits/sec  38.240 ms  617/  888 (69%) -/-/-/- ms   27 pps
[  3] 11730.0000-11740.0000 sec   339 KBytes   278 Kbits/sec  40.009 ms  676/  912 (74%) -/-/-/- ms   24 pps
[  3] 11740.0000-11750.0000 sec   347 KBytes   285 Kbits/sec  30.860 ms  666/  908 (73%) -/-/-/- ms   24 pps
[  3] 11750.0000-11760.0000 sec   393 KBytes   322 Kbits/sec  40.129 ms  642/  916 (70%) -/-/-/- ms   27 pps
[  3] 11760.0000-11770.0000 sec   316 KBytes   259 Kbits/sec  36.423 ms  683/  903 (76%) -/-/-/- ms   22 pps
[  3] 11770.0000-11780.0000 sec   332 KBytes   272 Kbits/sec  35.577 ms  631/  862 (73%) -/-/-/- ms   23 pps
[  3] 11780.0000-11790.0000 sec   326 KBytes   267 Kbits/sec  37.169 ms  577/  804 (72%) -/-/-/- ms   23 pps
[  3] 11790.0000-11800.0000 sec   309 KBytes   253 Kbits/sec  37.586 ms  600/  815 (74%) -/-/-/- ms   22 pps
[  3] 11800.0000-11810.0000 sec   369 KBytes   302 Kbits/sec  35.041 ms  620/  877 (71%) -/-/-/- ms   26 pps
[  3] 11810.0000-11820.0000 sec   388 KBytes   318 Kbits/sec  31.683 ms  641/  911 (70%) -/-/-/- ms   27 pps
[  3] 11820.0000-11830.0000 sec   412 KBytes   338 Kbits/sec  45.735 ms  651/  938 (69%) -/-/-/- ms   29 pps
[  3] 11830.0000-11840.0000 sec   323 KBytes   265 Kbits/sec  36.667 ms  541/  766 (71%) -/-/-/- ms   22 pps
[  3] 11840.0000-11850.0000 sec   278 KBytes   228 Kbits/sec  48.780 ms  704/  898 (78%) -/-/-/- ms   19 pps
[  3] 11850.0000-11860.0000 sec   258 KBytes   212 Kbits/sec  43.927 ms  673/  853 (79%) -/-/-/- ms   18 pps
[  3] 11860.0000-11870.0000 sec   342 KBytes   280 Kbits/sec  40.938 ms  655/  893 (73%) -/-/-/- ms   24 pps
[  3] 11870.0000-11880.0000 sec   517 KBytes   423 Kbits/sec  30.487 ms  770/ 1130 (68%) -/-/-/- ms   36 pps
[  3] 11880.0000-11890.0000 sec   515 KBytes   422 Kbits/sec  35.265 ms  751/ 1110 (68%) -/-/-/- ms   36 pps
[  3] 11890.0000-11900.0000 sec   274 KBytes   225 Kbits/sec  72.451 ms  698/  889 (79%) -/-/-/- ms   19 pps
[  3] 11900.0000-11910.0000 sec   263 KBytes   215 Kbits/sec  53.946 ms  743/  926 (80%) -/-/-/- ms   18 pps
[  3] 11910.0000-11920.0000 sec   336 KBytes   275 Kbits/sec  42.262 ms  649/  883 (73%) -/-/-/- ms   23 pps
[  3] 11920.0000-11930.0000 sec   362 KBytes   296 Kbits/sec  38.821 ms  675/  927 (73%) -/-/-/- ms   25 pps
[  3] 11930.0000-11940.0000 sec   465 KBytes   381 Kbits/sec  34.825 ms  674/  998 (68%) -/-/-/- ms   32 pps
[  3] 11940.0000-11950.0000 sec   291 KBytes   239 Kbits/sec  45.985 ms  606/  809 (75%) -/-/-/- ms   20 pps
[  3] 11950.0000-11960.0000 sec   353 KBytes   289 Kbits/sec  42.635 ms  646/  892 (72%) -/-/-/- ms   25 pps
[  3] 11960.0000-11970.0000 sec   333 KBytes   273 Kbits/sec  38.553 ms  643/  875 (73%) -/-/-/- ms   23 pps
[  3] 11970.0000-11980.0000 sec   365 KBytes   299 Kbits/sec  34.487 ms  656/  910 (72%) -/-/-/- ms   25 pps
[  3] 11980.0000-11990.0000 sec   273 KBytes   223 Kbits/sec  44.928 ms  691/  881 (78%) -/-/-/- ms   19 pps
[  3] 11990.0000-12000.0000 sec   281 KBytes   230 Kbits/sec  35.976 ms  608/  804 (76%) -/-/-/- ms   20 pps
[  3] 12000.0000-12010.0000 sec   379 KBytes   310 Kbits/sec  28.371 ms  350/  614 (57%) -/-/-/- ms   26 pps
[  3] 12010.0000-12020.0000 sec   451 KBytes   369 Kbits/sec  27.965 ms  532/  846 (63%) -/-/-/- ms   31 pps
[  3] 12020.0000-12030.0000 sec   418 KBytes   342 Kbits/sec  31.185 ms  634/  925 (69%) -/-/-/- ms   29 pps
[  3] 12030.0000-12040.0000 sec   461 KBytes   377 Kbits/sec  37.235 ms  680/ 1001 (68%) -/-/-/- ms   32 pps
[  3] 12040.0000-12050.0000 sec   538 KBytes   441 Kbits/sec  31.074 ms  756/ 1131 (67%) -/-/-/- ms   37 pps
[  3] 12050.0000-12060.0000 sec   356 KBytes   292 Kbits/sec  44.241 ms  543/  791 (69%) -/-/-/- ms   25 pps
[  3] 12060.0000-12070.0000 sec   293 KBytes   240 Kbits/sec  38.992 ms  661/  865 (76%) -/-/-/- ms   20 pps
[  3] 12070.0000-12080.0000 sec   385 KBytes   315 Kbits/sec  31.420 ms  632/  900 (70%) -/-/-/- ms   27 pps
[  3] 12080.0000-12090.0000 sec   488 KBytes   400 Kbits/sec  30.616 ms  710/ 1050 (68%) -/-/-/- ms   34 pps
[  3] 12090.0000-12100.0000 sec   422 KBytes   346 Kbits/sec  44.116 ms  638/  932 (68%) -/-/-/- ms   29 pps
[  3] 12100.0000-12110.0000 sec   326 KBytes   267 Kbits/sec  35.161 ms  657/  884 (74%) -/-/-/- ms   23 pps
[  3] 12110.0000-12120.0000 sec   330 KBytes   270 Kbits/sec  42.672 ms  674/  904 (75%) -/-/-/- ms   23 pps
[  3] 12120.0000-12130.0000 sec   392 KBytes   321 Kbits/sec  34.186 ms  680/  953 (71%) -/-/-/- ms   27 pps
[  3] 12130.0000-12140.0000 sec   376 KBytes   308 Kbits/sec  46.131 ms  582/  844 (69%) -/-/-/- ms   26 pps
[  3] 12140.0000-12150.0000 sec   399 KBytes   327 Kbits/sec  34.490 ms  581/  859 (68%) -/-/-/- ms   28 pps
[  3] 12150.0000-12160.0000 sec   380 KBytes   312 Kbits/sec  36.567 ms  506/  771 (66%) -/-/-/- ms   27 pps
[  3] 12160.0000-12170.0000 sec   395 KBytes   323 Kbits/sec  29.732 ms  484/  759 (64%) -/-/-/- ms   27 pps
[  3] 12170.0000-12180.0000 sec   395 KBytes   323 Kbits/sec  37.524 ms  461/  736 (63%) -/-/-/- ms   27 pps
[  3] 12180.0000-12190.0000 sec   355 KBytes   290 Kbits/sec  33.667 ms  651/  898 (72%) -/-/-/- ms   25 pps
[  3] 12190.0000-12200.0000 sec   375 KBytes   307 Kbits/sec  37.131 ms  627/  888 (71%) -/-/-/- ms   26 pps
[  3] 12200.0000-12210.0000 sec   471 KBytes   386 Kbits/sec  25.825 ms  631/  959 (66%) -/-/-/- ms   33 pps
[  3] 12210.0000-12220.0000 sec   518 KBytes   425 Kbits/sec  26.156 ms  581/  942 (62%) -/-/-/- ms   36 pps
[  3] 12220.0000-12230.0000 sec   502 KBytes   412 Kbits/sec  31.134 ms  763/ 1113 (69%) -/-/-/- ms   35 pps
[  3] 12230.0000-12240.0000 sec   386 KBytes   316 Kbits/sec  28.131 ms  631/  900 (70%) -/-/-/- ms   27 pps
[  3] 12240.0000-12250.0000 sec   369 KBytes   302 Kbits/sec  43.673 ms  611/  868 (70%) -/-/-/- ms   26 pps
[  3] 12250.0000-12260.0000 sec   388 KBytes   318 Kbits/sec  29.494 ms  565/  835 (68%) -/-/-/- ms   27 pps
[  3] 12260.0000-12270.0000 sec   392 KBytes   321 Kbits/sec  39.248 ms  629/  902 (70%) -/-/-/- ms   27 pps
[  3] 12270.0000-12280.0000 sec   309 KBytes   253 Kbits/sec  40.929 ms  681/  896 (76%) -/-/-/- ms   21 pps
[  3] 12280.0000-12290.0000 sec   303 KBytes   248 Kbits/sec  46.528 ms  655/  866 (76%) -/-/-/- ms   21 pps
[  3] 12290.0000-12300.0000 sec   273 KBytes   223 Kbits/sec  46.742 ms  627/  817 (77%) -/-/-/- ms   19 pps
[  3] 12300.0000-12310.0000 sec   294 KBytes   241 Kbits/sec  43.584 ms  676/  881 (77%) -/-/-/- ms   20 pps
[  3] 12310.0000-12320.0000 sec   383 KBytes   314 Kbits/sec  42.894 ms  647/  914 (71%) -/-/-/- ms   27 pps
[  3] 12320.0000-12330.0000 sec   412 KBytes   338 Kbits/sec  35.149 ms  565/  852 (66%) -/-/-/- ms   29 pps
[  3] 12330.0000-12340.0000 sec   435 KBytes   356 Kbits/sec  36.494 ms  505/  808 (62%) -/-/-/- ms   30 pps
[  3] 12340.0000-12350.0000 sec   346 KBytes   283 Kbits/sec  31.499 ms  378/  619 (61%) -/-/-/- ms   24 pps
[  3] 12350.0000-12360.0000 sec   287 KBytes   235 Kbits/sec  41.786 ms  570/  770 (74%) -/-/-/- ms   20 pps
[  3] 12360.0000-12370.0000 sec   313 KBytes   256 Kbits/sec  49.227 ms  644/  862 (75%) -/-/-/- ms   22 pps
[  3] 12370.0000-12380.0000 sec   301 KBytes   247 Kbits/sec  40.552 ms  669/  879 (76%) -/-/-/- ms   21 pps
[  3] 12380.0000-12390.0000 sec   284 KBytes   233 Kbits/sec  52.416 ms  655/  853 (77%) -/-/-/- ms   20 pps
[  3] 12390.0000-12400.0000 sec   336 KBytes   275 Kbits/sec  44.572 ms  593/  827 (72%) -/-/-/- ms   23 pps
[  3] 12400.0000-12410.0000 sec   343 KBytes   281 Kbits/sec  36.900 ms  642/  881 (73%) -/-/-/- ms   24 pps
[  3] 12410.0000-12420.0000 sec   390 KBytes   320 Kbits/sec  28.747 ms  632/  904 (70%) -/-/-/- ms   27 pps
[  3] 12420.0000-12430.0000 sec   459 KBytes   376 Kbits/sec  25.289 ms  693/ 1013 (68%) -/-/-/- ms   32 pps
[  3] 12430.0000-12440.0000 sec   484 KBytes   396 Kbits/sec  34.537 ms  724/ 1061 (68%) -/-/-/- ms   34 pps
[  3] 12440.0000-12450.0000 sec   478 KBytes   392 Kbits/sec  31.960 ms  671/ 1004 (67%) -/-/-/- ms   33 pps
[  3] 12450.0000-12460.0000 sec   422 KBytes   346 Kbits/sec  39.635 ms  585/  879 (67%) -/-/-/- ms   29 pps
[  3] 12460.0000-12470.0000 sec   376 KBytes   308 Kbits/sec  36.879 ms  609/  871 (70%) -/-/-/- ms   26 pps
[  3] 12470.0000-12480.0000 sec   441 KBytes   361 Kbits/sec  28.672 ms  649/  956 (68%) -/-/-/- ms   31 pps
[  3] 12480.0000-12490.0000 sec   353 KBytes   289 Kbits/sec  41.209 ms  638/  884 (72%) -/-/-/- ms   25 pps
[  3] 12490.0000-12500.0000 sec   297 KBytes   243 Kbits/sec  42.469 ms  665/  872 (76%) -/-/-/- ms   21 pps
[  3] 12500.0000-12510.0000 sec   304 KBytes   249 Kbits/sec  39.357 ms  674/  886 (76%) -/-/-/- ms   21 pps
[  3] 12510.0000-12520.0000 sec   390 KBytes   320 Kbits/sec  30.984 ms  643/  915 (70%) -/-/-/- ms   27 pps
[  3] 12520.0000-12530.0000 sec   332 KBytes   272 Kbits/sec  44.183 ms  659/  890 (74%) -/-/-/- ms   23 pps
[  3] 12530.0000-12540.0000 sec   457 KBytes   374 Kbits/sec  30.955 ms  674/  992 (68%) -/-/-/- ms   32 pps
[  3] 12540.0000-12550.0000 sec   431 KBytes   353 Kbits/sec  38.616 ms  643/  943 (68%) -/-/-/- ms   30 pps
[  3] 12550.0000-12560.0000 sec   382 KBytes   313 Kbits/sec  46.382 ms  486/  752 (65%) -/-/-/- ms   27 pps
[  3] 12560.0000-12570.0000 sec   309 KBytes   253 Kbits/sec  44.701 ms  553/  768 (72%) -/-/-/- ms   21 pps
[  3] 12570.0000-12580.0000 sec   276 KBytes   226 Kbits/sec  37.029 ms  604/  796 (76%) -/-/-/- ms   19 pps
[  3] 12580.0000-12590.0000 sec   405 KBytes   332 Kbits/sec  44.284 ms  615/  897 (69%) -/-/-/- ms   28 pps
[  3] 12590.0000-12600.0000 sec   324 KBytes   266 Kbits/sec  32.723 ms  618/  844 (73%) -/-/-/- ms   23 pps
[  3] 12600.0000-12610.0000 sec   452 KBytes   370 Kbits/sec  39.369 ms  653/  968 (67%) -/-/-/- ms   32 pps
[  3] 12610.0000-12620.0000 sec   352 KBytes   288 Kbits/sec  46.359 ms  651/  896 (73%) -/-/-/- ms   25 pps
[  3] 12620.0000-12630.0000 sec   317 KBytes   260 Kbits/sec  33.648 ms  662/  883 (75%) -/-/-/- ms   22 pps
[  3] 12630.0000-12640.0000 sec   296 KBytes   242 Kbits/sec  47.148 ms  687/  893 (77%) -/-/-/- ms   21 pps
[  3] 12640.0000-12650.0000 sec   363 KBytes   298 Kbits/sec  28.229 ms  627/  880 (71%) -/-/-/- ms   25 pps
[  3] 12650.0000-12660.0000 sec   458 KBytes   375 Kbits/sec  33.884 ms  639/  958 (67%) -/-/-/- ms   32 pps
[  3] 12660.0000-12670.0000 sec   452 KBytes   370 Kbits/sec  37.077 ms  514/  829 (62%) -/-/-/- ms   31 pps
[  3] 12670.0000-12680.0000 sec   343 KBytes   281 Kbits/sec  44.323 ms  578/  817 (71%) -/-/-/- ms   24 pps
[  3] 12680.0000-12690.0000 sec   322 KBytes   263 Kbits/sec  36.550 ms  644/  868 (74%) -/-/-/- ms   22 pps
[  3] 12690.0000-12700.0000 sec   396 KBytes   325 Kbits/sec  41.592 ms  666/  942 (71%) -/-/-/- ms   28 pps
[  3] 12700.0000-12710.0000 sec   412 KBytes   338 Kbits/sec  32.665 ms  581/  868 (67%) -/-/-/- ms   29 pps
[  3] 12710.0000-12720.0000 sec   432 KBytes   354 Kbits/sec  36.706 ms  626/  927 (68%) -/-/-/- ms   30 pps
[  3] 12720.0000-12730.0000 sec   309 KBytes   253 Kbits/sec  45.819 ms  618/  833 (74%) -/-/-/- ms   21 pps
[  3] 12730.0000-12740.0000 sec   303 KBytes   248 Kbits/sec  52.749 ms  598/  809 (74%) -/-/-/- ms   21 pps
[  3] 12740.0000-12750.0000 sec   314 KBytes   258 Kbits/sec  30.556 ms  662/  881 (75%) -/-/-/- ms   22 pps
[  3] 12750.0000-12760.0000 sec   293 KBytes   240 Kbits/sec  48.612 ms  678/  882 (77%) -/-/-/- ms   20 pps
[  3] 12760.0000-12770.0000 sec   319 KBytes   261 Kbits/sec  33.164 ms  680/  902 (75%) -/-/-/- ms   22 pps
[  3] 12770.0000-12780.0000 sec   421 KBytes   345 Kbits/sec  40.560 ms  582/  875 (67%) -/-/-/- ms   29 pps
[  3] 12780.0000-12790.0000 sec   300 KBytes   246 Kbits/sec  44.232 ms  589/  798 (74%) -/-/-/- ms   21 pps
[  3] 12790.0000-12800.0000 sec   326 KBytes   267 Kbits/sec  34.342 ms  578/  805 (72%) -/-/-/- ms   23 pps
[  3] 12800.0000-12810.0000 sec   277 KBytes   227 Kbits/sec  62.907 ms  687/  880 (78%) -/-/-/- ms   19 pps
[  3] 12810.0000-12820.0000 sec   291 KBytes   239 Kbits/sec  47.312 ms  708/  911 (78%) -/-/-/- ms   20 pps
[  3] 12820.0000-12830.0000 sec   357 KBytes   293 Kbits/sec  32.339 ms  603/  852 (71%) -/-/-/- ms   25 pps
[  3] 12830.0000-12840.0000 sec   405 KBytes   332 Kbits/sec  40.435 ms  583/  865 (67%) -/-/-/- ms   28 pps
[  3] 12840.0000-12850.0000 sec   431 KBytes   353 Kbits/sec  33.815 ms  623/  923 (67%) -/-/-/- ms   30 pps
[  3] 12850.0000-12860.0000 sec   353 KBytes   289 Kbits/sec  40.044 ms  628/  874 (72%) -/-/-/- ms   25 pps
[  3] 12860.0000-12870.0000 sec   284 KBytes   233 Kbits/sec  59.157 ms  690/  888 (78%) -/-/-/- ms   20 pps
[  3] 12870.0000-12880.0000 sec   250 KBytes   205 Kbits/sec  71.815 ms  734/  908 (81%) -/-/-/- ms   17 pps
[  3] 12880.0000-12890.0000 sec   244 KBytes   200 Kbits/sec  68.891 ms  772/  942 (82%) -/-/-/- ms   17 pps
[  3] 12890.0000-12900.0000 sec   286 KBytes   234 Kbits/sec  42.002 ms  706/  905 (78%) -/-/-/- ms   20 pps
[  3] 12900.0000-12910.0000 sec   256 KBytes   209 Kbits/sec  46.386 ms  655/  833 (79%) -/-/-/- ms   18 pps
[  3] 12910.0000-12920.0000 sec   316 KBytes   259 Kbits/sec  48.295 ms  680/  900 (76%) -/-/-/- ms   22 pps
[  3] 12920.0000-12930.0000 sec   388 KBytes   318 Kbits/sec  36.888 ms  661/  931 (71%) -/-/-/- ms   27 pps
[  3] 12930.0000-12940.0000 sec   363 KBytes   298 Kbits/sec  52.396 ms  623/  876 (71%) -/-/-/- ms   25 pps
[  3] 12940.0000-12950.0000 sec   306 KBytes   250 Kbits/sec  45.563 ms  666/  879 (76%) -/-/-/- ms   21 pps
[  3] 12950.0000-12960.0000 sec   330 KBytes   270 Kbits/sec  38.069 ms  650/  880 (74%) -/-/-/- ms   23 pps
[  3] 12960.0000-12970.0000 sec   326 KBytes   267 Kbits/sec  54.728 ms  634/  861 (74%) -/-/-/- ms   23 pps
[  3] 12970.0000-12980.0000 sec   369 KBytes   302 Kbits/sec  34.045 ms  571/  828 (69%) -/-/-/- ms   26 pps
[  3] 12980.0000-12990.0000 sec   467 KBytes   382 Kbits/sec  30.722 ms  675/ 1000 (68%) -/-/-/- ms   32 pps
[  3] 12990.0000-13000.0000 sec   428 KBytes   350 Kbits/sec  37.180 ms  676/  974 (69%) -/-/-/- ms   30 pps
[  3] 13000.0000-13010.0000 sec   563 KBytes   461 Kbits/sec  24.617 ms  753/ 1145 (66%) -/-/-/- ms   39 pps
[  3] 13010.0000-13020.0000 sec   534 KBytes   437 Kbits/sec  33.597 ms  740/ 1112 (67%) -/-/-/- ms   37 pps
[  3] 13020.0000-13030.0000 sec   319 KBytes   261 Kbits/sec  43.426 ms  666/  888 (75%) -/-/-/- ms   22 pps
[  3] 13030.0000-13040.0000 sec   336 KBytes   275 Kbits/sec  44.049 ms  639/  873 (73%) -/-/-/- ms   23 pps
[  3] 13040.0000-13050.0000 sec   312 KBytes   255 Kbits/sec  48.734 ms  645/  862 (75%) -/-/-/- ms   22 pps
[  3] 13050.0000-13060.0000 sec   323 KBytes   265 Kbits/sec  43.481 ms  635/  860 (74%) -/-/-/- ms   23 pps
[  3] 13060.0000-13070.0000 sec   412 KBytes   338 Kbits/sec  35.619 ms  649/  936 (69%) -/-/-/- ms   29 pps
[  3] 13070.0000-13080.0000 sec   454 KBytes   372 Kbits/sec  30.826 ms  662/  978 (68%) -/-/-/- ms   32 pps
[  3] 13080.0000-13090.0000 sec   587 KBytes   481 Kbits/sec  35.875 ms  859/ 1268 (68%) -/-/-/- ms   41 pps
[  3] 13090.0000-13100.0000 sec   482 KBytes   395 Kbits/sec  35.176 ms  615/  951 (65%) -/-/-/- ms   34 pps
[  3] 13100.0000-13110.0000 sec   403 KBytes   330 Kbits/sec  33.989 ms  555/  836 (66%) -/-/-/- ms   28 pps
[  3] 13110.0000-13120.0000 sec   360 KBytes   295 Kbits/sec  44.445 ms  555/  806 (69%) -/-/-/- ms   25 pps
[  3] 13120.0000-13130.0000 sec   317 KBytes   260 Kbits/sec  39.222 ms  397/  618 (64%) -/-/-/- ms   22 pps
[  3] 13130.0000-13140.0000 sec   349 KBytes   286 Kbits/sec  30.702 ms  385/  628 (61%) -/-/-/- ms   24 pps
[  3] 13140.0000-13150.0000 sec   379 KBytes   310 Kbits/sec  39.906 ms  624/  888 (70%) -/-/-/- ms   26 pps
[  3] 13150.0000-13160.0000 sec   316 KBytes   259 Kbits/sec  35.001 ms  663/  883 (75%) -/-/-/- ms   22 pps
[  3] 13160.0000-13170.0000 sec   278 KBytes   228 Kbits/sec  49.069 ms  701/  895 (78%) -/-/-/- ms   19 pps
[  3] 13170.0000-13180.0000 sec   274 KBytes   225 Kbits/sec  48.042 ms  688/  879 (78%) -/-/-/- ms   19 pps
[  3] 13180.0000-13190.0000 sec   289 KBytes   236 Kbits/sec  54.768 ms  673/  874 (77%) -/-/-/- ms   20 pps
[  3] 13190.0000-13200.0000 sec   334 KBytes   274 Kbits/sec  43.034 ms  638/  871 (73%) -/-/-/- ms   23 pps
[  3] 13200.0000-13210.0000 sec   296 KBytes   242 Kbits/sec  39.262 ms  484/  690 (70%) -/-/-/- ms   21 pps
[  3] 13210.0000-13220.0000 sec   332 KBytes   272 Kbits/sec  32.547 ms  398/  629 (63%) -/-/-/- ms   23 pps
[  3] 13220.0000-13230.0000 sec   392 KBytes   321 Kbits/sec  39.833 ms  505/  778 (65%) -/-/-/- ms   27 pps
[  3] 13230.0000-13240.0000 sec   484 KBytes   396 Kbits/sec  30.010 ms  714/ 1051 (68%) -/-/-/- ms   34 pps
[  3] 13240.0000-13250.0000 sec   385 KBytes   315 Kbits/sec  44.986 ms  720/  988 (73%) -/-/-/- ms   27 pps
[  3] 13250.0000-13260.0000 sec   284 KBytes   233 Kbits/sec  46.791 ms  667/  865 (77%) -/-/-/- ms   20 pps
[  3] 13260.0000-13270.0000 sec   303 KBytes   248 Kbits/sec  57.099 ms  683/  894 (76%) -/-/-/- ms   21 pps
[  3] 13270.0000-13280.0000 sec   296 KBytes   242 Kbits/sec  45.600 ms  649/  855 (76%) -/-/-/- ms   21 pps
[  3] 13280.0000-13290.0000 sec   263 KBytes   215 Kbits/sec  63.333 ms  717/  900 (80%) -/-/-/- ms   18 pps
[  3] 13290.0000-13300.0000 sec   267 KBytes   219 Kbits/sec  38.163 ms  675/  861 (78%) -/-/-/- ms   19 pps
[  3] 13300.0000-13310.0000 sec   312 KBytes   255 Kbits/sec  46.495 ms  684/  901 (76%) -/-/-/- ms   22 pps
[  3] 13310.0000-13320.0000 sec   326 KBytes   267 Kbits/sec  40.443 ms  651/  878 (74%) -/-/-/- ms   23 pps
[  3] 13320.0000-13330.0000 sec   268 KBytes   220 Kbits/sec  47.925 ms  652/  839 (78%) -/-/-/- ms   19 pps
[  3] 13330.0000-13340.0000 sec   277 KBytes   227 Kbits/sec  46.217 ms  703/  896 (78%) -/-/-/- ms   19 pps
[  3] 13340.0000-13350.0000 sec   267 KBytes   219 Kbits/sec  68.319 ms  692/  878 (79%) -/-/-/- ms   19 pps
[  3] 13350.0000-13360.0000 sec   290 KBytes   238 Kbits/sec  41.020 ms  677/  879 (77%) -/-/-/- ms   20 pps
[  3] 13360.0000-13370.0000 sec   307 KBytes   252 Kbits/sec  33.210 ms  512/  726 (71%) -/-/-/- ms   21 pps
[  3] 13370.0000-13380.0000 sec   345 KBytes   282 Kbits/sec  30.483 ms  515/  755 (68%) -/-/-/- ms   24 pps
[  3] 13380.0000-13390.0000 sec   366 KBytes   300 Kbits/sec  43.605 ms  645/  900 (72%) -/-/-/- ms   26 pps
[  3] 13390.0000-13400.0000 sec   319 KBytes   261 Kbits/sec  41.685 ms  673/  895 (75%) -/-/-/- ms   22 pps
[  3] 13400.0000-13410.0000 sec   322 KBytes   263 Kbits/sec  45.868 ms  667/  891 (75%) -/-/-/- ms   22 pps
[  3] 13410.0000-13420.0000 sec   314 KBytes   258 Kbits/sec  43.457 ms  664/  883 (75%) -/-/-/- ms   22 pps
[  3] 13420.0000-13430.0000 sec   287 KBytes   235 Kbits/sec  38.811 ms  684/  884 (77%) -/-/-/- ms   20 pps
[  3] 13430.0000-13440.0000 sec   284 KBytes   233 Kbits/sec  48.539 ms  707/  905 (78%) -/-/-/- ms   20 pps
[  3] 13440.0000-13450.0000 sec   261 KBytes   214 Kbits/sec  51.835 ms  688/  870 (79%) -/-/-/- ms   18 pps
[  3] 13450.0000-13460.0000 sec   261 KBytes   214 Kbits/sec  62.160 ms  707/  889 (80%) -/-/-/- ms   18 pps
[  3] 13460.0000-13470.0000 sec   257 KBytes   211 Kbits/sec  40.784 ms  707/  886 (80%) -/-/-/- ms   18 pps
[  3] 13470.0000-13480.0000 sec   261 KBytes   214 Kbits/sec  56.533 ms  718/  900 (80%) -/-/-/- ms   18 pps
[  3] 13480.0000-13490.0000 sec   250 KBytes   205 Kbits/sec  52.960 ms  711/  885 (80%) -/-/-/- ms   17 pps
[  3] 13490.0000-13500.0000 sec   293 KBytes   240 Kbits/sec  42.817 ms  679/  883 (77%) -/-/-/- ms   20 pps
[  3] 13500.0000-13510.0000 sec   322 KBytes   263 Kbits/sec  41.728 ms  632/  856 (74%) -/-/-/- ms   22 pps
[  3] 13510.0000-13520.0000 sec   333 KBytes   273 Kbits/sec  47.602 ms  650/  882 (74%) -/-/-/- ms   23 pps
[  3] 13520.0000-13530.0000 sec   267 KBytes   219 Kbits/sec  49.211 ms  698/  884 (79%) -/-/-/- ms   19 pps
[  3] 13530.0000-13540.0000 sec   359 KBytes   294 Kbits/sec  44.423 ms  652/  902 (72%) -/-/-/- ms   25 pps
[  3] 13540.0000-13550.0000 sec   327 KBytes   268 Kbits/sec  41.820 ms  657/  885 (74%) -/-/-/- ms   23 pps
[  3] 13550.0000-13560.0000 sec   360 KBytes   295 Kbits/sec  34.414 ms  683/  934 (73%) -/-/-/- ms   25 pps
[  3] 13560.0000-13570.0000 sec   336 KBytes   275 Kbits/sec  34.516 ms  668/  902 (74%) -/-/-/- ms   23 pps
[  3] 13570.0000-13580.0000 sec   316 KBytes   259 Kbits/sec  52.149 ms  679/  899 (76%) -/-/-/- ms   22 pps
[  3] 13580.0000-13590.0000 sec   248 KBytes   203 Kbits/sec  42.817 ms  689/  862 (80%) -/-/-/- ms   17 pps
[  3] 13590.0000-13600.0000 sec   263 KBytes   215 Kbits/sec  48.662 ms  700/  883 (79%) -/-/-/- ms   18 pps
[  3] 13600.0000-13610.0000 sec   267 KBytes   219 Kbits/sec  47.863 ms  693/  879 (79%) -/-/-/- ms   19 pps
[  3] 13610.0000-13620.0000 sec   244 KBytes   200 Kbits/sec  53.103 ms  721/  891 (81%) -/-/-/- ms   17 pps
[  3] 13620.0000-13630.0000 sec   281 KBytes   230 Kbits/sec  42.582 ms  680/  876 (78%) -/-/-/- ms   20 pps
[  3] 13630.0000-13640.0000 sec   263 KBytes   215 Kbits/sec  38.062 ms  718/  901 (80%) -/-/-/- ms   18 pps
[  3] 13640.0000-13650.0000 sec   296 KBytes   242 Kbits/sec  44.990 ms  653/  859 (76%) -/-/-/- ms   21 pps
[  3] 13650.0000-13660.0000 sec   248 KBytes   203 Kbits/sec  62.476 ms  723/  896 (81%) -/-/-/- ms   17 pps
[  3] 13660.0000-13670.0000 sec   290 KBytes   238 Kbits/sec  45.210 ms  652/  854 (76%) -/-/-/- ms   20 pps
[  3] 13670.0000-13680.0000 sec   307 KBytes   252 Kbits/sec  34.432 ms  682/  896 (76%) -/-/-/- ms   21 pps
[  3] 13680.0000-13690.0000 sec   406 KBytes   333 Kbits/sec  39.460 ms  616/  899 (69%) -/-/-/- ms   28 pps
