# TimeStamp(s) Latency-avg(ms) Stdev
9100 82.004 97.565
9110 74.38 96.611
9120 88.221 108.645
9130 86.878 112.052
9140 91.957 119.027
9150 94.204 113.623
9160 55.519 82.502
9170 81.3 102.004
9180 98.256 110.801
9190 48.058 77.592
9200 81.56 101.104
9210 43.03 75.362
9220 55.297 78.295
9230 89.697 109.82
9240 44.777 74.278
9250 85.365 98.182
9260 75.708 101.949
9270 92.899 114.698
9280 79.257 94.049
9290 83.201 100.123
9300 73.268 94.883
9310 85.619 107.841
9320 64.601 95.52
9330 95.532 114.233
9340 81.142 107.046
9350 43.382 66.635
9360 69.383 86.408
9370 88.951 103.923
9380 82.785 106.083
9390 63.425 87.447
9400 67.625 86.437
9410 70.328 88.121
9420 59.845 88.704
9430 67.026 99.364
9440 73.975 99.969
9450 90.295 106.032
9460 71.128 94.218
9470 81.801 101.627
9480 95.472 103.16
9490 74.008 87.492
9500 112.427 117.732
9510 72.3 94.522
9520 49.418 76.579
9530 92.524 109.27
9540 89.409 100.667
9550 60.639 84.911
9560 77.981 92.665
9570 63.053 90.515
9580 47.714 78.561
9590 55.481 74.351
9600 60.802 93.398
9610 63.091 84.937
9620 57.017 76.205
9630 56.818 78.126
9640 85.47 103.226
9650 65.74 93.79
9660 86.43 102.155
9670 57.219 86.297
9680 83.504 100.748
9690 90.757 107.643
9700 96.851 106.725
9710 71.316 91.473
9720 103.223 106.824
9730 84.202 103.412
9740 97.339 112.043
9750 92.682 106.188
9760 73.292 101.422
9770 59.896 83.744
9780 48.287 71.565
9790 61.384 91.001
9800 64.268 86.679
9810 83.387 101.82
9820 69.78 91.841
9830 73.883 101.609
9840 82.957 100.104
9850 85.972 103.027
9860 74.823 96.913
9870 83.142 104.991
9880 58.308 79.918
9890 56.802 81.378
9900 72.367 94.132
9910 89.841 98.902
9920 61.849 79.276
9930 69.777 95.539
9940 52.709 80.251
9950 88.632 116.345
9960 76.227 98.703
9970 58.774 79.582
9980 84.57 104.96
9990 85.853 99.487
10000 106.516 114.659
10010 62.635 90.294
10020 66.701 81.494
10030 108.398 117.098
10040 89.624 98.748
10050 58.519 82.781
10060 80.728 101.131
10070 79.578 106.199
10080 68.808 95.731
10090 95.302 123.934
10100 86.267 97.002
10110 65.662 92.95
10120 97.991 113.393
10130 76.829 102.606
10140 67.92 87.15
10150 74.696 89.025
10160 83.316 98.839
10170 94.15 98.696
10180 80.655 92.642
10190 75.868 94.768
10200 61.692 96.043
10210 59.091 83.485
10220 81.966 105.1
10230 45.491 69.808
10240 92.648 103.328
10250 95.244 114.374
10260 49.034 75.366
