------------------------------------------------------------
Server listening on UDP port 5001 with pid 166834
Receiving 1470 byte datagrams
UDP buffer size:  208 KByte (default)
------------------------------------------------------------
[  3] local 100.100.100.10 port 5001 connected with 192.168.241.15 port 44095
[ ID] Interval            Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  NetPwr
[  3] 3960.0000-3970.0000 sec   169 KBytes   139 Kbits/sec  64.605 ms  784/  902 (87%) -/-/-/- ms   12 pps
[  3] 3970.0000-3980.0000 sec   191 KBytes   156 Kbits/sec  81.013 ms  796/  929 (86%) -/-/-/- ms   13 pps
[  3] 3980.0000-3990.0000 sec   182 KBytes   149 Kbits/sec  103.875 ms  855/  982 (87%) -/-/-/- ms   13 pps
[  3] 3990.0000-4000.0000 sec   171 KBytes   140 Kbits/sec  88.416 ms  764/  883 (87%) -/-/-/- ms   12 pps
[  3] 4000.0000-4010.0000 sec   169 KBytes   139 Kbits/sec  71.474 ms  819/  937 (87%) -/-/-/- ms   12 pps
[  3] 4010.0000-4020.0000 sec   165 KBytes   135 Kbits/sec  54.805 ms  690/  805 (86%) -/-/-/- ms   12 pps
[  3] 4020.0000-4030.0000 sec   245 KBytes   201 Kbits/sec  61.606 ms  702/  873 (80%) -/-/-/- ms   17 pps
[  3] 4030.0000-4040.0000 sec   218 KBytes   179 Kbits/sec  75.637 ms  699/  851 (82%) -/-/-/- ms   15 pps
[  3] 4040.0000-4050.0000 sec   162 KBytes   133 Kbits/sec  83.661 ms  789/  902 (87%) -/-/-/- ms   11 pps
[  3] 4050.0000-4060.0000 sec   167 KBytes   136 Kbits/sec  61.827 ms  741/  857 (86%) -/-/-/- ms   12 pps
[  3] 4060.0000-4070.0000 sec   179 KBytes   147 Kbits/sec  62.707 ms  786/  911 (86%) -/-/-/- ms   13 pps
[  3] 4070.0000-4080.0000 sec   164 KBytes   134 Kbits/sec  72.693 ms  805/  919 (88%) -/-/-/- ms   11 pps
[  3] 4080.0000-4090.0000 sec   159 KBytes   131 Kbits/sec  122.563 ms  813/  924 (88%) -/-/-/- ms   11 pps
[  3] 4090.0000-4100.0000 sec   185 KBytes   152 Kbits/sec  81.221 ms  736/  865 (85%) -/-/-/- ms   13 pps
[  3] 4100.0000-4110.0000 sec   171 KBytes   140 Kbits/sec  82.401 ms  771/  890 (87%) -/-/-/- ms   12 pps
[  3] 4110.0000-4120.0000 sec   159 KBytes   131 Kbits/sec  81.875 ms  732/  843 (87%) -/-/-/- ms   11 pps
[  3] 4120.0000-4130.0000 sec   168 KBytes   138 Kbits/sec  77.939 ms  751/  868 (87%) -/-/-/- ms   12 pps
[  3] 4130.0000-4140.0000 sec   175 KBytes   143 Kbits/sec  75.097 ms  704/  826 (85%) -/-/-/- ms   12 pps
[  3] 4140.0000-4150.0000 sec   201 KBytes   165 Kbits/sec  58.376 ms  745/  885 (84%) -/-/-/- ms   14 pps
[  3] 4150.0000-4160.0000 sec   178 KBytes   146 Kbits/sec  59.978 ms  758/  882 (86%) -/-/-/- ms   12 pps
[  3] 4160.0000-4170.0000 sec   164 KBytes   134 Kbits/sec  92.669 ms  774/  888 (87%) -/-/-/- ms   11 pps
[  3] 4170.0000-4180.0000 sec   158 KBytes   129 Kbits/sec  96.872 ms  844/  954 (88%) -/-/-/- ms   11 pps
[  3] 4180.0000-4190.0000 sec   142 KBytes   116 Kbits/sec  119.186 ms  826/  925 (89%) -/-/-/- ms   10 pps
[  3] 4190.0000-4200.0000 sec   138 KBytes   113 Kbits/sec  151.796 ms  897/  993 (90%) -/-/-/- ms   10 pps
[  3] 4200.0000-4210.0000 sec   141 KBytes   115 Kbits/sec  75.744 ms  776/  874 (89%) -/-/-/- ms   10 pps
[  3] 4210.0000-4220.0000 sec   164 KBytes   134 Kbits/sec  79.956 ms  776/  890 (87%) -/-/-/- ms   11 pps
[  3] 4220.0000-4230.0000 sec   145 KBytes   119 Kbits/sec  95.198 ms  750/  851 (88%) -/-/-/- ms   10 pps
[  3] 4230.0000-4240.0000 sec   136 KBytes   112 Kbits/sec  113.184 ms  802/  897 (89%) -/-/-/- ms    9 pps
[  3] 4240.0000-4250.0000 sec   164 KBytes   134 Kbits/sec  100.034 ms  801/  915 (88%) -/-/-/- ms   11 pps
[  3] 4250.0000-4260.0000 sec   151 KBytes   123 Kbits/sec  134.233 ms  889/  994 (89%) -/-/-/- ms   11 pps
[  3] 4260.0000-4270.0000 sec   161 KBytes   132 Kbits/sec  85.883 ms  806/  918 (88%) -/-/-/- ms   11 pps
[  3] 4270.0000-4280.0000 sec   177 KBytes   145 Kbits/sec  91.622 ms  813/  936 (87%) -/-/-/- ms   12 pps
[  3] 4280.0000-4290.0000 sec   152 KBytes   125 Kbits/sec  110.424 ms  828/  934 (89%) -/-/-/- ms   11 pps
[  3] 4290.0000-4300.0000 sec   156 KBytes   128 Kbits/sec  136.898 ms  808/  917 (88%) -/-/-/- ms   11 pps
[  3] 4300.0000-4310.0000 sec   185 KBytes   152 Kbits/sec  83.140 ms  706/  835 (85%) -/-/-/- ms   13 pps
[  3] 4310.0000-4320.0000 sec   175 KBytes   143 Kbits/sec  75.458 ms  734/  856 (86%) -/-/-/- ms   12 pps
[  3] 4320.0000-4330.0000 sec   181 KBytes   148 Kbits/sec  59.546 ms  661/  787 (84%) -/-/-/- ms   13 pps
[  3] 4330.0000-4340.0000 sec   188 KBytes   154 Kbits/sec  71.052 ms  757/  888 (85%) -/-/-/- ms   13 pps
[  3] 4340.0000-4350.0000 sec   184 KBytes   151 Kbits/sec  62.599 ms  727/  855 (85%) -/-/-/- ms   13 pps
[  3] 4350.0000-4360.0000 sec   205 KBytes   168 Kbits/sec  50.236 ms  767/  910 (84%) -/-/-/- ms   14 pps
[  3] 4360.0000-4370.0000 sec   179 KBytes   147 Kbits/sec  107.081 ms  791/  916 (86%) -/-/-/- ms   13 pps
[  3] 4370.0000-4380.0000 sec   155 KBytes   127 Kbits/sec  102.859 ms  857/  965 (89%) -/-/-/- ms   11 pps
[  3] 4380.0000-4390.0000 sec   164 KBytes   134 Kbits/sec  92.791 ms  682/  796 (86%) -/-/-/- ms   11 pps
[  3] 4390.0000-4400.0000 sec   155 KBytes   127 Kbits/sec  82.565 ms  731/  839 (87%) -/-/-/- ms   11 pps
[  3] 4400.0000-4410.0000 sec   155 KBytes   127 Kbits/sec  65.108 ms  732/  840 (87%) -/-/-/- ms   11 pps
[  3] 4410.0000-4420.0000 sec   154 KBytes   126 Kbits/sec  83.081 ms  787/  894 (88%) -/-/-/- ms   11 pps
[  3] 4420.0000-4430.0000 sec   189 KBytes   155 Kbits/sec  74.747 ms  715/  847 (84%) -/-/-/- ms   13 pps
[  3] 4430.0000-4440.0000 sec   201 KBytes   165 Kbits/sec  54.026 ms  753/  893 (84%) -/-/-/- ms   14 pps
[  3] 4440.0000-4450.0000 sec   194 KBytes   159 Kbits/sec  109.886 ms  795/  930 (85%) -/-/-/- ms   14 pps
[  3] 4450.0000-4460.0000 sec   189 KBytes   155 Kbits/sec  73.622 ms  757/  889 (85%) -/-/-/- ms   13 pps
[  3] 4460.0000-4470.0000 sec   200 KBytes   163 Kbits/sec  86.367 ms  853/  992 (86%) -/-/-/- ms   14 pps
[  3] 4470.0000-4480.0000 sec   207 KBytes   169 Kbits/sec  78.058 ms  808/  952 (85%) -/-/-/- ms   14 pps
[  3] 4480.0000-4490.0000 sec   195 KBytes   160 Kbits/sec  111.127 ms  895/ 1031 (87%) -/-/-/- ms   14 pps
[  3] 4490.0000-4500.0000 sec   207 KBytes   169 Kbits/sec  57.936 ms  709/  853 (83%) -/-/-/- ms   14 pps
[  3] 4500.0000-4510.0000 sec   212 KBytes   174 Kbits/sec  92.110 ms  708/  856 (83%) -/-/-/- ms   15 pps
[  3] 4510.0000-4520.0000 sec   194 KBytes   159 Kbits/sec  66.183 ms  704/  839 (84%) -/-/-/- ms   13 pps
[  3] 4520.0000-4530.0000 sec   154 KBytes   126 Kbits/sec  76.878 ms  758/  865 (88%) -/-/-/- ms   11 pps
[  3] 4530.0000-4540.0000 sec   155 KBytes   127 Kbits/sec  83.989 ms  799/  907 (88%) -/-/-/- ms   11 pps
[  3] 4540.0000-4550.0000 sec   141 KBytes   115 Kbits/sec  120.663 ms  859/  957 (90%) -/-/-/- ms   10 pps
[  3] 4550.0000-4560.0000 sec   142 KBytes   116 Kbits/sec  136.190 ms  829/  928 (89%) -/-/-/- ms   10 pps
[  3] 4560.0000-4570.0000 sec   132 KBytes   108 Kbits/sec  124.977 ms  841/  933 (90%) -/-/-/- ms    9 pps
[  3] 4570.0000-4580.0000 sec   158 KBytes   129 Kbits/sec  67.385 ms  803/  913 (88%) -/-/-/- ms   11 pps
[  3] 4580.0000-4590.0000 sec   162 KBytes   133 Kbits/sec  99.887 ms  781/  894 (87%) -/-/-/- ms   11 pps
[  3] 4590.0000-4600.0000 sec   198 KBytes   162 Kbits/sec  81.535 ms  698/  836 (83%) -/-/-/- ms   14 pps
[  3] 4600.0000-4610.0000 sec   195 KBytes   160 Kbits/sec  67.580 ms  715/  851 (84%) -/-/-/- ms   14 pps
[  3] 4610.0000-4620.0000 sec   195 KBytes   160 Kbits/sec  80.551 ms  628/  764 (82%) -/-/-/- ms   14 pps
[  3] 4620.0000-4630.0000 sec   208 KBytes   171 Kbits/sec  75.906 ms  758/  903 (84%) -/-/-/- ms   14 pps
[  3] 4630.0000-4640.0000 sec   171 KBytes   140 Kbits/sec  94.520 ms  762/  881 (86%) -/-/-/- ms   12 pps
[  3] 4640.0000-4650.0000 sec   152 KBytes   125 Kbits/sec  78.873 ms  793/  899 (88%) -/-/-/- ms   11 pps
[  3] 4650.0000-4660.0000 sec   158 KBytes   129 Kbits/sec  69.339 ms  782/  892 (88%) -/-/-/- ms   11 pps
[  3] 4660.0000-4670.0000 sec   217 KBytes   178 Kbits/sec  75.768 ms  798/  949 (84%) -/-/-/- ms   15 pps
[  3] 4670.0000-4680.0000 sec   244 KBytes   200 Kbits/sec  53.458 ms  674/  844 (80%) -/-/-/- ms   17 pps
[  3] 4680.0000-4690.0000 sec   191 KBytes   156 Kbits/sec  72.509 ms  706/  839 (84%) -/-/-/- ms   13 pps
[  3] 4690.0000-4700.0000 sec   152 KBytes   125 Kbits/sec  84.866 ms  792/  898 (88%) -/-/-/- ms   11 pps
[  3] 4700.0000-4710.0000 sec   136 KBytes   112 Kbits/sec  108.691 ms  746/  841 (89%) -/-/-/- ms    9 pps
[  3] 4710.0000-4720.0000 sec   138 KBytes   113 Kbits/sec  89.422 ms  738/  834 (88%) -/-/-/- ms   10 pps
[  3] 4720.0000-4730.0000 sec   165 KBytes   135 Kbits/sec  64.753 ms  738/  853 (87%) -/-/-/- ms   11 pps
[  3] 4730.0000-4740.0000 sec   198 KBytes   162 Kbits/sec  85.557 ms  767/  905 (85%) -/-/-/- ms   14 pps
[  3] 4740.0000-4750.0000 sec   201 KBytes   165 Kbits/sec  101.377 ms  817/  957 (85%) -/-/-/- ms   14 pps
[  3] 4750.0000-4760.0000 sec   187 KBytes   153 Kbits/sec  98.229 ms  767/  897 (86%) -/-/-/- ms   13 pps
[  3] 4760.0000-4770.0000 sec   167 KBytes   136 Kbits/sec  91.251 ms  828/  944 (88%) -/-/-/- ms   12 pps
[  3] 4770.0000-4780.0000 sec   174 KBytes   142 Kbits/sec  117.017 ms  904/ 1025 (88%) -/-/-/- ms   12 pps
[  3] 4780.0000-4790.0000 sec   146 KBytes   120 Kbits/sec  84.881 ms  773/  875 (88%) -/-/-/- ms   10 pps
[  3] 4790.0000-4800.0000 sec   106 KBytes  87.0 Kbits/sec  115.991 ms  766/  840 (91%) -/-/-/- ms    7 pps
[  3] 4800.0000-4810.0000 sec   128 KBytes   105 Kbits/sec  61.579 ms  755/  844 (89%) -/-/-/- ms    9 pps
[  3] 4810.0000-4820.0000 sec   182 KBytes   149 Kbits/sec  65.079 ms  757/  884 (86%) -/-/-/- ms   13 pps
[  3] 4820.0000-4830.0000 sec   168 KBytes   138 Kbits/sec  66.975 ms  779/  896 (87%) -/-/-/- ms   12 pps
[  3] 4830.0000-4840.0000 sec   171 KBytes   140 Kbits/sec  70.506 ms  787/  906 (87%) -/-/-/- ms   12 pps
[  3] 4840.0000-4850.0000 sec   156 KBytes   128 Kbits/sec  109.397 ms  867/  976 (89%) -/-/-/- ms   11 pps
[  3] 4850.0000-4860.0000 sec   168 KBytes   138 Kbits/sec  85.625 ms  811/  928 (87%) -/-/-/- ms   12 pps
[  3] 4860.0000-4870.0000 sec   187 KBytes   153 Kbits/sec  67.619 ms  751/  881 (85%) -/-/-/- ms   13 pps
[  3] 4870.0000-4880.0000 sec   158 KBytes   129 Kbits/sec  89.864 ms  814/  924 (88%) -/-/-/- ms   11 pps
[  3] 4880.0000-4890.0000 sec   167 KBytes   136 Kbits/sec  111.953 ms  728/  844 (86%) -/-/-/- ms   12 pps
[  3] 4890.0000-4900.0000 sec   155 KBytes   127 Kbits/sec  93.213 ms  728/  836 (87%) -/-/-/- ms   11 pps
[  3] 4900.0000-4910.0000 sec   192 KBytes   158 Kbits/sec  64.846 ms  712/  846 (84%) -/-/-/- ms   13 pps
[  3] 4910.0000-4920.0000 sec   194 KBytes   159 Kbits/sec  79.117 ms  701/  836 (84%) -/-/-/- ms   14 pps
[  3] 4920.0000-4930.0000 sec   205 KBytes   168 Kbits/sec  81.039 ms  733/  876 (84%) -/-/-/- ms   14 pps
[  3] 4930.0000-4940.0000 sec   181 KBytes   148 Kbits/sec  75.414 ms  869/  995 (87%) -/-/-/- ms   13 pps
[  3] 4940.0000-4950.0000 sec   165 KBytes   135 Kbits/sec  96.633 ms  813/  928 (88%) -/-/-/- ms   12 pps
[  3] 4950.0000-4960.0000 sec   165 KBytes   135 Kbits/sec  93.430 ms  824/  939 (88%) -/-/-/- ms   11 pps
[  3] 4960.0000-4970.0000 sec   158 KBytes   129 Kbits/sec  118.170 ms  780/  890 (88%) -/-/-/- ms   11 pps
[  3] 4970.0000-4980.0000 sec   159 KBytes   131 Kbits/sec  102.653 ms  800/  911 (88%) -/-/-/- ms   11 pps
[  3] 4980.0000-4990.0000 sec   187 KBytes   153 Kbits/sec  65.078 ms  741/  871 (85%) -/-/-/- ms   13 pps
[  3] 4990.0000-5000.0000 sec   162 KBytes   133 Kbits/sec  81.990 ms  755/  868 (87%) -/-/-/- ms   11 pps
[  3] 5000.0000-5010.0000 sec   195 KBytes   160 Kbits/sec  64.132 ms  665/  801 (83%) -/-/-/- ms   14 pps
[  3] 5010.0000-5020.0000 sec   188 KBytes   154 Kbits/sec  56.330 ms  771/  902 (85%) -/-/-/- ms   13 pps
[  3] 5020.0000-5030.0000 sec   194 KBytes   159 Kbits/sec  50.714 ms  778/  913 (85%) -/-/-/- ms   13 pps
[  3] 5030.0000-5040.0000 sec   171 KBytes   140 Kbits/sec  109.194 ms  818/  937 (87%) -/-/-/- ms   12 pps
[  3] 5040.0000-5050.0000 sec   152 KBytes   125 Kbits/sec  102.837 ms  873/  979 (89%) -/-/-/- ms   11 pps
[  3] 5050.0000-5060.0000 sec   162 KBytes   133 Kbits/sec  75.364 ms  770/  883 (87%) -/-/-/- ms   11 pps
[  3] 5060.0000-5070.0000 sec   169 KBytes   139 Kbits/sec  101.634 ms  726/  844 (86%) -/-/-/- ms   12 pps
[  3] 5070.0000-5080.0000 sec   188 KBytes   154 Kbits/sec  85.954 ms  774/  905 (86%) -/-/-/- ms   13 pps
[  3] 5080.0000-5090.0000 sec   171 KBytes   140 Kbits/sec  64.199 ms  716/  835 (86%) -/-/-/- ms   12 pps
[  3] 5090.0000-5100.0000 sec   156 KBytes   128 Kbits/sec  88.931 ms  737/  846 (87%) -/-/-/- ms   11 pps
[  3] 5100.0000-5110.0000 sec   165 KBytes   135 Kbits/sec  94.177 ms  712/  827 (86%) -/-/-/- ms   11 pps
[  3] 5110.0000-5120.0000 sec   174 KBytes   142 Kbits/sec  74.950 ms  777/  898 (87%) -/-/-/- ms   12 pps
[  3] 5120.0000-5130.0000 sec   187 KBytes   153 Kbits/sec  61.261 ms  750/  880 (85%) -/-/-/- ms   13 pps
[  3] 5130.0000-5140.0000 sec   178 KBytes   146 Kbits/sec  93.138 ms  783/  907 (86%) -/-/-/- ms   12 pps
[  3] 5140.0000-5150.0000 sec   165 KBytes   135 Kbits/sec  80.422 ms  739/  854 (87%) -/-/-/- ms   11 pps
[  3] 5150.0000-5160.0000 sec   144 KBytes   118 Kbits/sec  88.543 ms  815/  915 (89%) -/-/-/- ms   10 pps
[  3] 5160.0000-5170.0000 sec   151 KBytes   123 Kbits/sec  119.529 ms  825/  930 (89%) -/-/-/- ms   10 pps
[  3] 5170.0000-5180.0000 sec   148 KBytes   121 Kbits/sec  90.243 ms  672/  775 (87%) -/-/-/- ms   10 pps
[  3] 5180.0000-5190.0000 sec   168 KBytes   138 Kbits/sec  73.956 ms  729/  846 (86%) -/-/-/- ms   12 pps
[  3] 5190.0000-5200.0000 sec   188 KBytes   154 Kbits/sec  77.316 ms  771/  902 (85%) -/-/-/- ms   13 pps
[  3] 5200.0000-5210.0000 sec   184 KBytes   151 Kbits/sec  77.829 ms  722/  850 (85%) -/-/-/- ms   13 pps
[  3] 5210.0000-5220.0000 sec   162 KBytes   133 Kbits/sec  89.694 ms  795/  908 (88%) -/-/-/- ms   11 pps
[  3] 5220.0000-5230.0000 sec   182 KBytes   149 Kbits/sec  52.396 ms  781/  908 (86%) -/-/-/- ms   13 pps
[  3] 5230.0000-5240.0000 sec   162 KBytes   133 Kbits/sec  96.540 ms  844/  957 (88%) -/-/-/- ms   11 pps
[  3] 5240.0000-5250.0000 sec   171 KBytes   140 Kbits/sec  89.008 ms  861/  980 (88%) -/-/-/- ms   12 pps
[  3] 5250.0000-5260.0000 sec   158 KBytes   129 Kbits/sec  131.455 ms  828/  938 (88%) -/-/-/- ms   11 pps
[  3] 5260.0000-5270.0000 sec   139 KBytes   114 Kbits/sec  61.342 ms  821/  918 (89%) -/-/-/- ms   10 pps
[  3] 5270.0000-5280.0000 sec   152 KBytes   125 Kbits/sec  49.344 ms  763/  869 (88%) -/-/-/- ms   11 pps
[  3] 5280.0000-5290.0000 sec   161 KBytes   132 Kbits/sec  60.112 ms  779/  891 (87%) -/-/-/- ms   11 pps
[  3] 5290.0000-5300.0000 sec   174 KBytes   142 Kbits/sec  82.667 ms  720/  841 (86%) -/-/-/- ms   12 pps
[  3] 5300.0000-5310.0000 sec   149 KBytes   122 Kbits/sec  70.385 ms  771/  875 (88%) -/-/-/- ms   10 pps
[  3] 5310.0000-5320.0000 sec   174 KBytes   142 Kbits/sec  60.545 ms  778/  899 (87%) -/-/-/- ms   12 pps
[  3] 5320.0000-5330.0000 sec   174 KBytes   142 Kbits/sec  81.466 ms  777/  898 (87%) -/-/-/- ms   12 pps
[  3] 5330.0000-5340.0000 sec   181 KBytes   148 Kbits/sec  81.772 ms  785/  911 (86%) -/-/-/- ms   13 pps
[  3] 5340.0000-5350.0000 sec   181 KBytes   148 Kbits/sec  79.684 ms  802/  928 (86%) -/-/-/- ms   13 pps
[  3] 5350.0000-5360.0000 sec   172 KBytes   141 Kbits/sec  87.910 ms  760/  880 (86%) -/-/-/- ms   12 pps
[  3] 5360.0000-5370.0000 sec   159 KBytes   131 Kbits/sec  71.940 ms  750/  861 (87%) -/-/-/- ms   11 pps
[  3] 5370.0000-5380.0000 sec   155 KBytes   127 Kbits/sec  93.729 ms  697/  805 (87%) -/-/-/- ms   11 pps
[  3] 5380.0000-5390.0000 sec   164 KBytes   134 Kbits/sec  73.323 ms  745/  859 (87%) -/-/-/- ms   11 pps
[  3] 5390.0000-5400.0000 sec   154 KBytes   126 Kbits/sec  112.830 ms  732/  839 (87%) -/-/-/- ms   11 pps
[  3] 5400.0000-5410.0000 sec   146 KBytes   120 Kbits/sec  65.088 ms  760/  862 (88%) -/-/-/- ms   10 pps
[  3] 5410.0000-5420.0000 sec   148 KBytes   121 Kbits/sec  92.328 ms  830/  933 (89%) -/-/-/- ms   10 pps
[  3] 5420.0000-5430.0000 sec   152 KBytes   125 Kbits/sec  100.160 ms  843/  949 (89%) -/-/-/- ms   11 pps
[  3] 5430.0000-5440.0000 sec   177 KBytes   145 Kbits/sec  69.998 ms  807/  930 (87%) -/-/-/- ms   12 pps
[  3] 5440.0000-5450.0000 sec   201 KBytes   165 Kbits/sec  85.995 ms  790/  930 (85%) -/-/-/- ms   14 pps
[  3] 5450.0000-5460.0000 sec   200 KBytes   163 Kbits/sec  68.191 ms  833/  972 (86%) -/-/-/- ms   14 pps
[  3] 5460.0000-5470.0000 sec   171 KBytes   140 Kbits/sec  60.635 ms  755/  874 (86%) -/-/-/- ms   12 pps
[  3] 5470.0000-5480.0000 sec   156 KBytes   128 Kbits/sec  117.012 ms  764/  873 (88%) -/-/-/- ms   11 pps
[  3] 5480.0000-5490.0000 sec   164 KBytes   134 Kbits/sec  89.883 ms  734/  848 (87%) -/-/-/- ms   11 pps
[  3] 5490.0000-5500.0000 sec   181 KBytes   148 Kbits/sec  61.049 ms  767/  893 (86%) -/-/-/- ms   13 pps
[  3] 5500.0000-5510.0000 sec   174 KBytes   142 Kbits/sec  56.265 ms  779/  900 (87%) -/-/-/- ms   12 pps
[  3] 5510.0000-5520.0000 sec   162 KBytes   133 Kbits/sec  94.652 ms  773/  886 (87%) -/-/-/- ms   11 pps
[  3] 5520.0000-5530.0000 sec   185 KBytes   152 Kbits/sec  73.561 ms  795/  924 (86%) -/-/-/- ms   13 pps
[  3] 5530.0000-5540.0000 sec   189 KBytes   155 Kbits/sec  46.210 ms  760/  892 (85%) -/-/-/- ms   13 pps
[  3] 5540.0000-5550.0000 sec   185 KBytes   152 Kbits/sec  78.184 ms  772/  901 (86%) -/-/-/- ms   13 pps
[  3] 5550.0000-5560.0000 sec   165 KBytes   135 Kbits/sec  132.101 ms  809/  924 (88%) -/-/-/- ms   12 pps
[  3] 5560.0000-5570.0000 sec   161 KBytes   132 Kbits/sec  88.385 ms  734/  846 (87%) -/-/-/- ms   11 pps
[  3] 5570.0000-5580.0000 sec   154 KBytes   126 Kbits/sec  97.955 ms  779/  886 (88%) -/-/-/- ms   11 pps
[  3] 5580.0000-5590.0000 sec   151 KBytes   123 Kbits/sec  68.996 ms  686/  791 (87%) -/-/-/- ms   10 pps
[  3] 5590.0000-5600.0000 sec   175 KBytes   143 Kbits/sec  74.354 ms  715/  837 (85%) -/-/-/- ms   12 pps
[  3] 5600.0000-5610.0000 sec   152 KBytes   125 Kbits/sec  66.853 ms  785/  891 (88%) -/-/-/- ms   11 pps
[  3] 5610.0000-5620.0000 sec   171 KBytes   140 Kbits/sec  94.167 ms  844/  963 (88%) -/-/-/- ms   12 pps
[  3] 5620.0000-5630.0000 sec   175 KBytes   143 Kbits/sec  85.730 ms  803/  925 (87%) -/-/-/- ms   12 pps
[  3] 5630.0000-5640.0000 sec   189 KBytes   155 Kbits/sec  90.748 ms  804/  936 (86%) -/-/-/- ms   13 pps
[  3] 5640.0000-5650.0000 sec   175 KBytes   143 Kbits/sec  94.933 ms  808/  930 (87%) -/-/-/- ms   12 pps
[  3] 5650.0000-5660.0000 sec   168 KBytes   138 Kbits/sec  85.405 ms  781/  898 (87%) -/-/-/- ms   12 pps
[  3] 5660.0000-5670.0000 sec   152 KBytes   125 Kbits/sec  60.902 ms  793/  899 (88%) -/-/-/- ms   11 pps
[  3] 5670.0000-5680.0000 sec   165 KBytes   135 Kbits/sec  75.224 ms  738/  853 (87%) -/-/-/- ms   12 pps
[  3] 5680.0000-5690.0000 sec   138 KBytes   113 Kbits/sec  92.427 ms  718/  814 (88%) -/-/-/- ms   10 pps
[  3] 5690.0000-5700.0000 sec   126 KBytes   103 Kbits/sec  90.894 ms  775/  863 (90%) -/-/-/- ms    9 pps
[  3] 5700.0000-5710.0000 sec   103 KBytes  84.7 Kbits/sec  136.635 ms  891/  963 (93%) -/-/-/- ms    7 pps
[  3] 5710.0000-5720.0000 sec   135 KBytes   111 Kbits/sec  148.133 ms  900/  994 (91%) -/-/-/- ms    9 pps
[  3] 5720.0000-5730.0000 sec   135 KBytes   111 Kbits/sec  94.703 ms  790/  884 (89%) -/-/-/- ms    9 pps
[  3] 5730.0000-5740.0000 sec   152 KBytes   125 Kbits/sec  97.070 ms  840/  946 (89%) -/-/-/- ms   11 pps
[  3] 5740.0000-5750.0000 sec   172 KBytes   141 Kbits/sec  120.030 ms  771/  891 (87%) -/-/-/- ms   12 pps
[  3] 5750.0000-5760.0000 sec   161 KBytes   132 Kbits/sec  85.134 ms  739/  851 (87%) -/-/-/- ms   11 pps
[  3] 5760.0000-5770.0000 sec   161 KBytes   132 Kbits/sec  77.282 ms  781/  893 (87%) -/-/-/- ms   11 pps
[  3] 5770.0000-5780.0000 sec   208 KBytes   171 Kbits/sec  57.021 ms  705/  850 (83%) -/-/-/- ms   14 pps
[  3] 5780.0000-5790.0000 sec   172 KBytes   141 Kbits/sec  74.112 ms  710/  830 (86%) -/-/-/- ms   12 pps
[  3] 5790.0000-5800.0000 sec   177 KBytes   145 Kbits/sec  51.929 ms  761/  884 (86%) -/-/-/- ms   12 pps
[  3] 5800.0000-5810.0000 sec   174 KBytes   142 Kbits/sec  113.336 ms  771/  892 (86%) -/-/-/- ms   12 pps
[  3] 5810.0000-5820.0000 sec   185 KBytes   152 Kbits/sec  88.404 ms  801/  930 (86%) -/-/-/- ms   13 pps
[  3] 5820.0000-5830.0000 sec   185 KBytes   152 Kbits/sec  82.780 ms  822/  951 (86%) -/-/-/- ms   13 pps
[  3] 5830.0000-5840.0000 sec   188 KBytes   154 Kbits/sec  84.596 ms  759/  890 (85%) -/-/-/- ms   13 pps
[  3] 5840.0000-5850.0000 sec   195 KBytes   160 Kbits/sec  81.559 ms  767/  903 (85%) -/-/-/- ms   14 pps
[  3] 5850.0000-5860.0000 sec   182 KBytes   149 Kbits/sec  85.460 ms  728/  855 (85%) -/-/-/- ms   13 pps
[  3] 5860.0000-5870.0000 sec   165 KBytes   135 Kbits/sec  75.443 ms  725/  840 (86%) -/-/-/- ms   12 pps
[  3] 5870.0000-5880.0000 sec   168 KBytes   138 Kbits/sec  86.567 ms  756/  873 (87%) -/-/-/- ms   12 pps
[  3] 5880.0000-5890.0000 sec   189 KBytes   155 Kbits/sec  78.367 ms  733/  865 (85%) -/-/-/- ms   13 pps
[  3] 5890.0000-5900.0000 sec   156 KBytes   128 Kbits/sec  63.503 ms  780/  889 (88%) -/-/-/- ms   11 pps
[  3] 5900.0000-5910.0000 sec   142 KBytes   116 Kbits/sec  133.492 ms  875/  974 (90%) -/-/-/- ms   10 pps
[  3] 5910.0000-5920.0000 sec   158 KBytes   129 Kbits/sec  97.383 ms  797/  907 (88%) -/-/-/- ms   11 pps
[  3] 5920.0000-5930.0000 sec   138 KBytes   113 Kbits/sec  113.830 ms  843/  939 (90%) -/-/-/- ms   10 pps
[  3] 5930.0000-5940.0000 sec   139 KBytes   114 Kbits/sec  103.655 ms  835/  932 (90%) -/-/-/- ms   10 pps
[  3] 5940.0000-5950.0000 sec   134 KBytes   109 Kbits/sec  71.541 ms  778/  871 (89%) -/-/-/- ms    9 pps
[  3] 5950.0000-5960.0000 sec   132 KBytes   108 Kbits/sec  127.573 ms  776/  868 (89%) -/-/-/- ms    9 pps
[  3] 5960.0000-5970.0000 sec   158 KBytes   129 Kbits/sec  107.361 ms  787/  897 (88%) -/-/-/- ms   11 pps
[  3] 5970.0000-5980.0000 sec   171 KBytes   140 Kbits/sec  85.398 ms  662/  781 (85%) -/-/-/- ms   12 pps
[  3] 5980.0000-5990.0000 sec   142 KBytes   116 Kbits/sec  99.808 ms  810/  909 (89%) -/-/-/- ms   10 pps
