# TimeStamp(s) Latency-avg(ms) Stdev
10010 133.308 86.608
10020 152.89 107.76
10030 116.342 81.53
10040 121.525 78.417
10050 146.781 104.326
10060 111.961 64.371
10070 130.384 95.709
10080 108.135 70.132
10090 141.497 96.471
10100 175.082 118.475
10110 139.622 102.065
10120 129.486 88.919
10130 149.991 110.932
10140 151.577 108.57
10150 140.845 100.362
10160 116.945 80.255
10170 96.393 53.133
10180 172.154 117.864
10190 129.935 93.803
10200 146.403 105.238
10210 136.478 97.421
10220 124.839 84.25
10230 141.03 96.405
10240 121.47 86.265
10250 119.464 75.606
10260 109.208 68.153
10270 143.783 105.444
10280 123.724 87.459
10290 137.38 102.09
10300 132.26 95.72
10310 105.512 65.245
10320 117.131 76.706
10330 112.464 65.074
10340 114.49 77.852
10350 140.248 98.888
10360 121.732 83.212
10370 133.472 93.549
10380 127.159 90.122
10390 141.442 99.295
10400 142.812 104.28
10410 146.832 97.403
10420 130.611 90.867
10430 115.785 74.266
10440 96.785 50.858
10450 152.156 109.127
10460 111.32 66.735
10470 135.317 93.559
10480 144.676 101.904
10490 133.538 93.51
10500 126.729 89.546
10510 169.213 114.023
10520 108.059 67.064
10530 130.121 86.263
10540 118.883 90.194
10550 117.568 75.321
10560 133.553 86.641
10570 123.48 87.667
10580 115.79 75.539
10590 111.806 67.211
10600 104.053 61.176
10610 113.013 69.925
10620 133.919 92.258
10630 141.309 92.842
10640 138.018 97.626
10650 106.646 59.083
10660 116.282 78.196
10670 121.96 77.516
10680 133.673 93.315
10690 109.918 69.02
10700 105.125 58.707
10710 144.973 97.231
10720 143.495 102.229
10730 143.53 101.657
10740 128.204 87.235
10750 147.138 102.558
10760 133.831 87.451
10770 131.95 87.255
10780 144.449 98.975
10790 114.8 67.942
