# TimeStamp(s) Latency-avg(ms) Stdev
9160 14.242 8.205
9170 14.671 7.973
9180 13.367 7.142
9190 15.233 7.995
9200 15.245 7.562
9210 15.353 7.772
9220 14.892 7.664
9230 14.061 7.334
9240 14.991 8.537
9250 14.367 7.734
9260 14.845 7.484
9270 14.223 6.99
9280 13.919 7.309
9290 14.134 7.188
9300 14.994 6.943
9310 14.941 7.148
9320 14.467 6.606
9330 15.079 7.381
9340 14.024 7.038
9350 14.266 6.992
9360 14.16 6.737
9370 13.617 7.378
9380 14.099 7.973
9390 15.491 7.817
9400 15.311 7.858
9410 15.154 7.733
9420 15.103 8.453
9430 14.138 7.642
9440 14.181 7.754
9450 14.198 8.823
9460 14.945 7.999
9470 15.052 8.2
9480 14.537 8.03
9490 15.464 8.292
9500 15.26 7.835
9510 15.449 7.862
9520 15.044 8.103
9530 14.903 7.497
9540 14.524 7.042
9550 14.464 7.92
9560 14.241 7.721
9570 14.397 7.724
9580 15.123 8.165
9590 15.34 7.345
9600 15.746 7.825
9610 15.794 8.69
9620 15.314 8.036
9630 14.681 8.315
9640 14.419 8.798
9650 13.544 8.979
9660 13.738 8.25
9670 14.375 8.078
9680 15.272 8.237
9690 15.069 7.537
9700 15.547 8.209
9710 15.654 8.207
9720 14.577 8.507
9730 14.286 7.929
9740 14.426 8.532
9750 14.739 8.311
9760 14.6 8.206
9770 14.991 8.402
9780 15.337 7.84
9790 15.307 7.792
9800 15.372 7.525
9810 15.624 7.948
9820 14.49 7.18
9830 14.702 7.844
9840 14.356 7.422
9850 14.576 7.476
9860 14.576 7.246
9870 15.406 7.778
9880 14.903 7.453
9890 14.651 7.183
9900 14.607 7.231
9910 14.436 7.404
9920 14.373 7.054
9930 14.05 7.033
9940 13.789 7.359
9950 13.941 7.216
9960 13.743 7.537
9970 14.643 7.203
9980 14.53 6.889
9990 14.661 7.767
10000 14.619 6.943
10010 14.495 7.435
10020 14.397 7.036
10030 14.199 7.098
10040 14.277 7.732
10050 14.59 8.977
10060 14.648 7.616
10070 15.461 7.863
10080 15.807 8.199
10090 15.201 7.618
10100 14.981 7.335
10110 14.647 7.795
10120 14.217 7.248
10130 13.722 7.154
10140 13.837 7.624
10150 13.554 7.572
10160 13.857 7.112
10170 14.864 7.339
10180 14.651 7.386
10190 14.419 7.878
10200 14.58 8.009
10210 14.319 7.847
10220 14.126 7.428
10230 14.146 7.399
10240 14.251 7.154
10250 13.696 7.36
10260 14.135 7.094
10270 14.495 7.249
10280 14.624 7.452
10290 14.137 7.257
10300 14.345 7.35
10310 14.816 7.979
10320 14.933 7.982
10330 14.788 8.388
10340 14.423 8.24
10350 14.929 8.171
10360 15.711 8.881
10370 14.733 8.15
10380 15.012 8.559
10390 14.94 7.654
10400 14.816 8.152
10410 15.09 7.841
10420 14.653 7.309
10430 14.767 7.908
10440 14.14 8.201
10450 14.236 8.662
10460 14.759 8.801
10470 14.46 8.332
10480 14.395 8.291
10490 13.501 8.867
10500 14.454 8.884
10510 14.066 8.329
10520 14.185 8.866
10530 13.466 8.783
10540 14.71 11.453
10550 14.345 8.824
10560 15.721 10.524
10570 15.065 8.84
10580 15.056 9.064
10590 14.559 8.906
10600 14.656 8.842
10610 14.944 7.834
10620 14.804 8.09
10630 14.406 8.026
10640 14.716 8.014
10650 15.829 7.876
10660 15.504 7.613
10670 15.802 7.413
10680 15.509 7.683
10690 15.659 7.541
10700 14.953 7.757
10710 15.566 8.157
10720 14.777 8.205
10730 14.59 8.097
10740 15.737 7.213
10750 16.186 7.89
10760 15.371 7.601
10770 15.169 7.641
10780 16.366 7.615
10790 15.352 7.937
