# TimeStamp(s) Latency-avg(ms) Stdev
10590 89.61 104.612
10600 141.108 125.584
10610 84.077 106.81
10620 84.934 103.438
10630 96.619 110.474
10640 78.75 103.209
10650 80.612 112.065
10660 106.111 113.231
10670 95.735 111.317
10680 113.952 123.084
10690 83.591 102.185
10700 85.259 107.514
10710 78.421 96.142
10720 107.232 117.961
10730 93.069 114.66
10740 83.036 102.726
10750 101.195 105.98
10760 94.616 109.164
10770 67.954 91.518
10780 104.733 113.196
10790 99.755 116.634
10800 107.629 116.447
10810 100.476 114.06
10820 73.438 100.851
10830 104.419 115.035
10840 92.064 101.459
10850 99.59 113.45
10860 78.86 105.62
10870 106.829 110.808
10880 89.381 106.762
10890 90.666 108.41
10900 79.195 102.946
10910 104.43 109.65
10920 108.41 112.43
10930 68.073 94.921
10940 101.216 113.987
10950 88.205 100.579
10960 81.309 98.021
10970 99.925 109.593
10980 76.005 100.851
10990 101.768 110.276
11000 70.325 92.312
11010 101.654 116.062
11020 87.449 107.817
11030 103.869 108.478
11040 88.374 104.654
11050 85.677 106.285
11060 87.015 105.772
11070 88.967 106.975
11080 90.645 111.73
11090 80.724 100.498
11100 117.603 121.23
11110 82.537 105.267
11120 83.107 106.488
11130 91.885 107.355
11140 97.162 109.148
11150 96.12 110.716
11160 76.481 101.423
11170 110.886 117.726
11180 80.478 103.833
11190 103.737 108.741
11200 100.419 113.584
11210 87.579 102.673
11220 100.673 113.475
11230 93.901 107.558
11240 80.74 105.478
11250 131.213 122.602
11260 82.281 103.638
11270 95.533 110.444
11280 97.765 111.199
11290 97.716 110.45
11300 82.587 106.064
11310 91.334 106.99
11320 89.164 110.634
11330 108.597 111.773
11340 95.871 110.317
11350 113.248 124.568
11360 77.925 104.5
11370 85.968 110.684
11380 74.032 96.129
11390 80.101 96.652
11400 70.063 98.246
11410 105.679 117.639
11420 85.099 97.991
11430 92.178 110.574
11440 100.381 117.521
11450 87.034 105.43
11460 104.367 111.154
11470 79.291 99.763
11480 74.773 93.596
11490 101.31 110.953
11500 95.835 109.648
11510 103.358 116.727
11520 75.265 97.514
11530 104.347 110.014
11540 101.79 115.915
11550 70.91 91.912
11560 98.179 112.703
11570 74.193 96.539
11580 95.293 110.68
11590 94.625 109.846
